del_rxnID_KO	prctile_CP	prctile_PC	prctile_CB	prctile_BC	prctile_CBR	prctile_BRC	prctile_CBNR	prctile_BNRC	subSystem_CP	subSystem_PC	subSystem_CB	subSystem_BC	subSystem_CBR	subSystem_BRC	subSystem_CBNR	subSystem_BNRC	MetabolicUnits_CP	MetabolicUnits_PC	MetabolicUnits_CB	MetabolicUnits_BC	MetabolicUnits_CBR	MetabolicUnits_BRC	MetabolicUnits_CBNR	MetabolicUnits_BNRC	Localization_CP	Localization_PC	Localization_CB	Localization_BC	Localization_CBR	Localization_BRC	Localization_CBNR	Localization_BNRC
56DTHMt	21.5549005158438	8.78836189717019	4.53205600589536	16.116295764537	99.7047425724303	4.46937649439029	16.6451612903226	16.6269040190861	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
56DTHMtd	21.5549005158438	8.78836189717019	4.53205600589536	16.116295764537	99.7047425724303	4.46937649439029	16.6451612903226	16.6269040190861	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1617	21.4443625644805	17.6165803108808	93.5335298452469	20.6209619526202	98.1915482561358	13.2425970204157	12.7188940092166	16.1497522481189	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
FOLt2le	21.2601326455416	16.141889198884	3.24244657332351	6.58650394831299	98.1361874884665	NA	1.65898617511521	1.1194714626537	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	NA	intercompartmental	intercompartmental
C06439t	20.8732498157701	13.7504982064568	93.994104642594	15.4881550610194	98.3576305591437	18.3189258782417	9.21658986175115	34.5567994127363	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_glu_L[e]	20.8548268238762	23.1367078517338	2.3581429624171	26.4357501794688	97.9147444177893	42.6154129115321	16.294930875576	27.2894109010828	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
35DHPVStep	20.5600589535741	8.72857712235951	0.0552689756816507	14.6984924623116	98.6159808082672	1.56336214824352	26.4147465437788	23.7658285924023	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
35DHPVSthc	20.5600589535741	8.72857712235951	0.0552689756816507	14.6984924623116	98.6159808082672	1.56336214824352	26.4147465437788	23.7658285924023	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
LSTNM7TDhc	20.1547531319086	14.9461937026704	1.41857037582903	21.2491026561378	30.3930614504521	99.8160750413831	11.4470046082949	31.2350890071573	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
LSTNM7thc	20.1547531319086	14.9461937026704	1.41857037582903	21.2491026561378	30.3930614504521	99.8160750413831	11.4470046082949	31.2350890071573	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
D_LACt2	19.8784082535004	42.5269031486648	32.7929255711127	33.5247666905958	13.3419450083041	97.8664704800441	33.1244239631336	50.192695907506	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	MCT1 transporter	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
EX_lac_D[e]	19.8784082535004	42.5269031486648	32.7929255711127	33.5247666905958	13.3419450083041	97.8664704800441	33.1244239631336	50.192695907506	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	Exchange/demand reaction	NA	NA	NA	NA	NA	NA	NA	NA	[e]	[e]	[e]	[e]	[e]	[e]	[e]	[e]
L_LACt4r	19.30729550479	32.4232762056596	94.454679439941	20.4953338119167	99.815464107769	98.5102078352032	23.9447004608295	22.811525050468	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r0809	19.2520265291083	6.93503387803906	10.8879882092852	6.46087580760948	18.2321461524266	97.9400404634909	3.05990783410138	NA	Purine catabolism	Purine catabolism	Purine catabolism	Purine catabolism	Purine catabolism	Purine catabolism	Purine catabolism	NA	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	NA
r1662	19.1783345615328	9.32642487046632	2.04495210022108	17.2469490308686	98.9850525927293	7.00754092330329	15.3364055299539	11.8920902917967	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r2097	19.141488577745	19.3104822638501	96.039056742815	7.75305096913137	99.9261856431076	14.7139966893507	27.63133640553	14.0209212699578	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r2098	18.9019896831245	9.06735751295337	98.2866617538688	13.4960516870065	98.4314449160362	17.0314511679235	7.41013824884793	NA	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	NA
4HATVLACtep	18.6993367722918	9.28656835392587	0.368459837877671	11.1629576453697	98.4683520944824	40.8681258046717	23.1336405529954	24.885300055056	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
4HATVLACthc	18.6993367722918	9.28656835392587	0.368459837877671	11.1629576453697	98.4683520944824	40.8681258046717	23.1336405529954	24.885300055056	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
CALAtr	18.6624907885041	6.55639697090474	2.11864406779661	21.8234027279253	1.67927661930245	99.117160198639	13.2350230414747	15.0486327766563	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
RE3010M	18.4782608695652	9.30649661219609	10.7037582903464	99.8923187365398	4.89020114412253	99.9080375206916	10.7281105990783	4.18425399155808	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	Eicosanoid metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
HMR_1102	18.4782608695652	5.83897967317656	10.7037582903464	99.8923187365398	4.89020114412253	99.9264300165532	10.7281105990783	4.16590200036704	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	Leukotriene metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
r0754	18.1282240235814	17.5169390195297	10.5932203389831	99.8564249820531	3.93061450452113	100	6.59907834101383	4.09249403560286	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
r0755	18.1282240235814	17.5169390195297	10.5932203389831	99.8564249820531	3.93061450452113	100	6.59907834101383	4.09249403560286	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	tyrosine metabolism, cytosol/ degradation of catechoamines	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
THMtrbc	17.9624170965365	5.5001992825827	4.10832719233604	34.6195262024408	5.2039121609153	99.5953650910429	21.4193548387097	36.2268306111213	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
DHEASt	17.8334561532793	7.83180550019928	0.128960943257185	9.18880114860014	98.7267023436058	40.4818833915762	1.88018433179724	9.57973940172509	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r2343	17.8334561532793	7.83180550019928	0.128960943257185	9.18880114860014	98.7267023436058	40.4818833915762	1.88018433179724	9.57973940172509	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ASPt6	17.6676492262343	11.2196094061379	1.60280029476787	NA	99.7601033400996	NA	9.30875576036866	NA	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	Transport, extracellular	NA	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	NA	intercompartmental	NA	intercompartmental	NA
r2096	17.4465733235077	18.5133519330411	96.6285924834193	16.2239770279971	99.7785569293227	17.7303660106676	5.16129032258065	14.0392732611488	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
HISt4	17.1518054532056	16.9589477879633	2.13706705969049	18.5032304379038	98.6528879867134	0.901232297222733	23.0230414746544	13.1216737015966	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
PPASMCT1	16.9859985261606	19.3503387803906	95.1363301400147	19.9030868628859	99.8892784646614	57.439764576053	1.47465437788018	22.4811892090292	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1604	16.5622697126013	19.828616978876	35.3721444362564	15.6317300789663	97.1396936704189	4.1383115688799	17.3087557603687	16.0396403009727	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
FATP8t	16.3596168017686	19.1510561976883	2.10022107590273	71.6618808327351	99.0404133603986	29.1337134449145	19.815668202765	15.0119287942742	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r2122	16.3227708179808	9.00757273814269	91.7833456153279	15.7035175879397	99.9077320538845	26.4116240573846	25.9907834101382	12.9932097632593	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
THMt3	16.1938098747237	5.5001992825827	4.10832719233604	34.6374730796841	5.2223657501384	99.5953650910429	21.4009216589862	36.2451826023124	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
HMR_9652	15.9727339719971	4.80271024312475	3.35298452468681	74.551328068916	99.6309282155379	18.4476733492735	3.02304147465438	10.4239309965131	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
NACUP	15.9358879882093	13.5512156237545	97.476050110538	25.5922469490309	99.3725779664145	5.46257127092146	2.65437788018433	29.5650578087722	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
The	15.659543109801	19.5496213630929	97.5128960943257	37.6166547020818	11.2013286584241	98.9700202317455	21.7142857142857	38.2822536245183	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
PItx	15.6411201179071	32.5627740135512	17.2991893883567	1.18449389806174	9.52205203912161	85.2860033106492	11.6129032258065	1.21123141860892	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	Transport, peroxisomal	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1650	15.4753131908622	12.4153049023515	1.3448784082535	13.3524766690596	99.0588669496217	15.3025565569248	14.0460829493088	23.7841805835933	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
HOMOVALte	15.346352247605	5.24113192506975	3.64775239498895	NA	99.4463923233069	17.9326834651462	20.9032258064516	10.4239309965131	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental
FATP5t	15.1436993367723	8.48943802311678	93.5703758290346	15.5599425699928	97.9331980070124	22.4204524553982	22.6543778801843	26.3534593503395	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
HCO3_CLt	14.9778924097273	58.3897967317656	94.5283714075166	21.9310839913855	98.8558774681676	99.411440132426	6.4331797235023	19.086070838686	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
CRVNCtr	14.7752394988946	16.9190912714229	95.0442151805453	22.6848528356066	99.9630928215538	36.1596468640795	27.6129032258065	29.8219856854469	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
FATP7t	14.7752394988946	16.9190912714229	95.0442151805453	19.2569992821249	99.9630928215538	36.1596468640795	27.6129032258065	29.8219856854469	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1602	14.7015475313191	16.5603826225588	94.1230655858511	13.8908829863604	97.2873223842037	8.20305315431304	26.2119815668203	13.9475133051936	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1088	14.6647015475313	11.7377441211638	1.80545320560059	25.0538406317301	10.8507104631851	99.3562626448409	7.87096774193548	32.5564323729125	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r2086	14.5725865880619	22.7979274611399	92.8334561532793	7.86073223259153	99.7231961616534	26.5403715284164	27.778801843318	15.9478803450174	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ARGt4	14.554163596168	9.70506177760064	2.85556374355195	21.0696338837042	98.2100018453589	60.2354239470296	25.8433179723502	12.6628739218205	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
NACSMCTte	14.5173176123803	9.24671183738541	96.9417833456153	26.0588657573582	99.2249492526296	5.97756115504874	2.52534562211982	29.5650578087722	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1684	14.4620486366986	11.2594659226784	1.16064848931466	NA	97.8040228824506	NA	25.4562211981567	28.1703064782529	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	Transport, extracellular	NA	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	NA	intercompartmental	NA	intercompartmental	intercompartmental
r2344	14.3146647015475	66.5404543642886	97.3470891672808	13.9267767408471	98.5052592729286	1.14033474342468	0.313364055299539	10.9377867498624	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
ABUTt4_2_r	14.240972733972	11.3790354722997	95.6337509211496	99.6051687006461	34.637386971766	99.8528600331065	14.0829493087558	31.6204808221692	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
6EPVStep	13.8909358879882	10.4623355918693	0.313190862196021	14.4113424264178	98.6897951651596	39.9485010115873	23.6497695852535	23.637364654065	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
6EPVSthc	13.8909358879882	10.4623355918693	0.313190862196021	14.4113424264178	98.6897951651596	39.9485010115873	23.6497695852535	23.637364654065	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	Drug metabolism	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r0752	13.761974944731	15.4444001594261	10.7774502579219	100	3.85680014762871	99.9632150082766	10.1382488479263	3.321710405579	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
r0753	13.761974944731	15.4444001594261	10.7774502579219	100	3.85680014762871	99.9632150082766	10.1382488479263	3.321710405579	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	Miscellaneous	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
TYRt4	13.7251289609433	11.4587485053806	32.3323507737657	19.8133524766691	28.1786307436796	99.6873275703513	21.7511520737327	19.489814644889	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r1566	13.7067059690494	18.6329214826624	98.7103905674281	17.2828427853553	99.1511348957372	14.7875666727975	26.2672811059908	14.534777023307	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r0974	13.4119380987472	29.035472299721	2.02652910832719	21.6798277099785	98.9665990035062	56.9247746919257	21.9354838709677	51.9544870618462	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental	intercompartmental
r2125	13.0434782608696	12.0565962534874	6.76123802505527	NA	97.9701051854586	26.2460915946294	11.3548387096774	12.4793540099101	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	Transport, extracellular	Transport, extracellular	Transport, extracellular	Transport, extracellular	NA	NA	NA	NA	NA	NA	NA	NA	intercompartmental	intercompartmental	intercompartmental	NA	intercompartmental	intercompartmental	intercompartmental	intercompartmental
