name	iPS_Ctrl_TP_vs_iPS_BD_NR_TP	iPS_Ctrl_TP_vs_iPS_BD_R_TP	iPS_Ctrl_TP_vs_iPS_BD_TP	UnChanged_iPS_Ctrl_TP_vs_Primary_TP
FATP5t	0	0	0	1
FATP6t	0	0	0	1
FATP7t	0	0	0	1
FATP9t	0	0	0	1
FBA	0	0	0	1
FCOAH	0	0	0	1
FDPte	0	0	0	1
FE2DMT1	0	0	0	1
FE3R2e	0	0	0	1
FERO	0	0	0	1
FK	0	0	0	1
FOLOAT1tc	0	0	0	1
FOLOATPtc	0	0	0	1
FOLt2	0	0	0	1
FOLt2le	0	0	0	1
FOLTle	0	0	0	1
FORMCOAtx	0	0	0	1
FPGS4	0	0	0	1
FPGS5	0	0	0	1
FPGS6	0	0	0	1
FRDPtc	0	0	0	1
FRDPtcr	0	0	0	1
FRDPtr	0	0	0	1
FT	0	0	0	1
FUCASE2ly	0	0	0	1
FUCtly	0	0	0	1
FUM	0	0	0	1
FUMm	0	0	0	1
FUMSO3tm	0	0	0	1
FUMSO4tm	0	0	0	1
FUMtm	0	0	0	1
FUMTSULtm	0	0	0	1
FVSCOAhc	0	0	0	1
FVSCOAitx	0	0	0	1
FVShc	0	0	0	1
FVSitr	0	0	0	1
FVSitx	0	0	0	1
FVStep	0	0	0	1
FVStu	0	0	0	1
GA1tl	0	0	0	1
GABABGTtc	0	0	0	1
GALASE10ly	0	0	0	1
GALASE11ly	0	0	0	1
GALASE12ly	0	0	0	1
GALASE13ly	0	0	0	1
GALASE14ly	0	0	0	1
GALASE15ly	0	0	0	1
GALASE1ly	0	0	0	1
GALASE3ly	0	0	0	1
GALASE4ly	0	0	0	1
GALASE5ly	0	0	0	1
GALASE6ly	0	0	0	1
GALASE7ly	0	0	0	1
GALASE8ly	0	0	0	1
GALASE9ly	0	0	0	1
GALT	0	0	0	1
GALt1r	0	0	0	1
GALt2_2	0	0	0	1
GALt4	0	0	0	1
GALU	0	0	0	1
GAO1	0	0	0	1
GAO1g	0	0	0	1
GASNASE2ly	0	0	0	1
GASNASE3ly	0	0	0	1
GASNASEly	0	0	0	1
GCC2cm	0	0	0	1
GCHOLAt	0	0	0	1
GCHOLAte	0	0	0	1
GD1Btl	0	0	0	1
GD3tg	0	0	0	1
GGH_10FTHF5GLUe	0	0	0	1
GGH_10FTHF6GLUe	0	0	0	1
GGH_10FTHF7GLUe	0	0	0	1
GGH_5DHFe	0	0	0	1
GGH_5DHFl	0	0	0	1
GGH_5THFe	0	0	0	1
GGH_6DHFe	0	0	0	1
GGH_6DHFl	0	0	0	1
GGH_6THFe	0	0	0	1
GGH_7DHFe	0	0	0	1
GGH_7DHFl	0	0	0	1
GGH_7THFe	0	0	0	1
GGT6	0	0	0	1
GGTe_1	0	0	0	1
GHMT2r	0	0	0	1
GHMT2rm	0	0	0	1
GHMT3	0	0	0	1
GLCAASE1ly	0	0	0	1
GLCNACASE1ly	0	0	0	1
GLCNACASE2ly	0	0	0	1
GLCNACASE3ly	0	0	0	1
GLCNACASE4ly	0	0	0	1
GLCNACASE5ly	0	0	0	1
GLCt1r	0	0	0	1
GLCt2_2	0	0	0	1
GLCt4	0	0	0	1
GLCtly	0	0	0	1
GLCURtly	0	0	0	1
GLNASNGLNr	0	0	0	1
GLNASNGLNt	0	0	0	1
GLNHISHISr	0	0	0	1
GLNHISHISt	0	0	0	1
GLNHISLYSr	0	0	0	1
GLNHISLYSt	0	0	0	1
GLNLASEer	0	0	0	1
GLNLYSLYSr	0	0	0	1
GLNLYSLYSt	0	0	0	1
GLNLYSTRPr	0	0	0	1
GLNLYSTRPt	0	0	0	1
GLNS	0	0	0	1
GLNt4	0	0	0	1
GLNtm	0	0	0	1
GLNtN1	0	0	0	1
GLNTRPGLUr	0	0	0	1
GLNTRPGLUt	0	0	0	1
GLNTYRLEUr	0	0	0	1
GLNTYRLEUt	0	0	0	1
GLRASE	0	0	0	1
GLUARGLEUr	0	0	0	1
GLUARGLEUt	0	0	0	1
GLUASNLEUr	0	0	0	1
GLUASNLEUt	0	0	0	1
GLUDxm	0	0	0	1
GLUDym	0	0	0	1
GLUILELYSr	0	0	0	1
GLUILELYSt	0	0	0	1
GLULEUr	0	0	0	1
GLULEUt	0	0	0	1
GLUMETHISr	0	0	0	1
GLUMETHISt	0	0	0	1
GLUMETr	0	0	0	1
GLUMETt	0	0	0	1
GLUNm	0	0	0	1
GLUt7l	0	0	0	1
GLUTHRLYSr	0	0	0	1
GLUTHRLYSt	0	0	0	1
GLUTHRr	0	0	0	1
GLUTHRt	0	0	0	1
GLUTRPALAr	0	0	0	1
GLUTRPALAt	0	0	0	1
GLYBt4_2_r	0	0	0	1
GLYCTDle	0	0	0	1
GLYGLYCNc	0	0	0	1
GLYHISASNr	0	0	0	1
GLYHISASNt	0	0	0	1
GLYHISLYSr	0	0	0	1
GLYHISLYSt	0	0	0	1
GLYLEUHYDROc	0	0	0	1
GLYLYSCYSr	0	0	0	1
GLYLYSCYSt	0	0	0	1
GLYLYSPHEr	0	0	0	1
GLYLYSPHEt	0	0	0	1
GLYPHEHYc	0	0	0	1
GLYSARCNc	0	0	0	1
GLYSARPEPT1tc	0	0	0	1
GLYSNAT5tc	0	0	0	1
GLYt2r	0	0	0	1
GLYt4	0	0	0	1
GLYt7_211_r	0	0	0	1
GLYt7_311_r	0	0	0	1
GLYtm	0	0	0	1
GLYtp	0	0	0	1
GLYTYRLYSr	0	0	0	1
GLYTYRLYSt	0	0	0	1
GM1tl	0	0	0	1
GUAD	0	0	0	1
GULLACter	0	0	0	1
GULNDer	0	0	0	1
H2O2tly	0	0	0	1
H2OGLYAQPt	0	0	0	1
H2Ot	0	0	0	1
H2Oter	0	0	0	1
H2Otly	0	0	0	1
H2Otm	0	0	0	1
H2Otn	0	0	0	1
H2Otp	0	0	0	1
HC00319t2	0	0	0	1
HC00900t2	0	0	0	1
HC00900t3	0	0	0	1
HC00900t4	0	0	0	1
HC02220t	0	0	0	1
HCO3_CLt	0	0	0	1
HCO3_NAt	0	0	0	1
HCYSte	0	0	0	1
HDCEAtr	0	0	0	1
HEXA2l	0	0	0	1
HEXAHBl	0	0	0	1
HEXCCOAtx	0	0	0	1
HEXDIACtd	0	0	0	1
HEXDIACtr	0	0	0	1
HEXDICOAACBP	0	0	0	1
HEXDICOAACBPx	0	0	0	1
HISARGCYSr	0	0	0	1
HISARGCYSt	0	0	0	1
HISARGSERr	0	0	0	1
HISARGSERt	0	0	0	1
HISASPr	0	0	0	1
HISASPt	0	0	0	1
HISDC	0	0	0	1
HISGLNALAr	0	0	0	1
HISGLNALAt	0	0	0	1
HISGLUGLNr	0	0	0	1
HISGLUGLNt	0	0	0	1
HISGLUr	0	0	0	1
HISGLUt	0	0	0	1
HISGLYLYSr	0	0	0	1
HISGLYLYSt	0	0	0	1
HISHISLYSr	0	0	0	1
HISHISLYSt	0	0	0	1
HISLYSALAr	0	0	0	1
HISLYSALAt	0	0	0	1
HISLYSGLUr	0	0	0	1
HISLYSGLUt	0	0	0	1
HISLYSILEr	0	0	0	1
HISLYSILEt	0	0	0	1
HISLYSTHRr	0	0	0	1
HISLYSTHRt	0	0	0	1
HISMETGLNr	0	0	0	1
HISMETGLNt	0	0	0	1
HISMETr	0	0	0	1
HISMETt	0	0	0	1
HISPHEARGr	0	0	0	1
HISPHEARGt	0	0	0	1
HISPROLYSr	0	0	0	1
HISPROLYSt	0	0	0	1
HISSNAT5tc	0	0	0	1
HISt4	0	0	0	1
HISTASE	0	0	0	1
HIStN1	0	0	0	1
HISTRPHISr	0	0	0	1
HISTRPHISt	0	0	0	1
HIVCACBP	0	0	0	1
HIVCRNe	0	0	0	1
HKYNRtr	0	0	0	1
HMCRNc	0	0	0	1
HMCRNt	0	0	0	1
HMGCOAtx	0	0	0	1
HMR_0155	0	0	0	1
HMR_0204	0	0	0	1
HMR_0206	0	0	0	1
HMR_0319	0	0	0	1
HMR_0819	0	0	0	1
HMR_0821	0	0	0	1
HMR_0830	0	0	0	1
HMR_0831	0	0	0	1
HMR_0835	0	0	0	1
HMR_0836	0	0	0	1
HMR_0859	0	0	0	1
HMR_0860	0	0	0	1
HMR_0864	0	0	0	1
HMR_1095	0	0	0	1
HMR_1102	0	0	0	1
HMR_1104	0	0	0	1
HMR_1280	0	0	0	1
HMR_1283	0	0	0	1
HMR_1373	0	0	0	1
HMR_1532	0	0	0	1
HMR_1620	0	0	0	1
HMR_1623	0	0	0	1
HMR_1629	0	0	0	1
HMR_1630	0	0	0	1
HMR_1635	0	0	0	1
HMR_1637	0	0	0	1
HMR_1644	0	0	0	1
HMR_1651	0	0	0	1
HMR_1653	0	0	0	1
HMR_1916	0	0	0	1
HMR_1981	0	0	0	1
HMR_2002	0	0	0	1
HMR_2007	0	0	0	1
HMR_2029	0	0	0	1
HMR_2087	0	0	0	1
HMR_2088	0	0	0	1
HMR_2089	0	0	0	1
HMR_2090	0	0	0	1
HMR_2215	0	0	0	1
HMR_2217	0	0	0	1
HMR_2218	0	0	0	1
HMR_2219	0	0	0	1
HMR_2267	0	0	0	1
HMR_2268	0	0	0	1
HMR_2269	0	0	0	1
HMR_2270	0	0	0	1
HMR_2288	0	0	0	1
HMR_2289	0	0	0	1
HMR_2612	0	0	0	1
HMR_2624	0	0	0	1
HMR_2644	0	0	0	1
HMR_2648	0	0	0	1
HMR_2649	0	0	0	1
HMR_2650	0	0	0	1
HMR_2651	0	0	0	1
HMR_2652	0	0	0	1
HMR_2653	0	0	0	1
HMR_2655	0	0	0	1
HMR_2659	0	0	0	1
HMR_2673	0	0	0	1
HMR_2679	0	0	0	1
HMR_2703	0	0	0	1
HMR_2704	0	0	0	1
HMR_2705	0	0	0	1
HMR_2706	0	0	0	1
HMR_2707	0	0	0	1
HMR_2711	0	0	0	1
HMR_2712	0	0	0	1
HMR_2713	0	0	0	1
HMR_2715	0	0	0	1
HMR_2718	0	0	0	1
HMR_2722	0	0	0	1
HMR_2727	0	0	0	1
HMR_2731	0	0	0	1
HMR_2739	0	0	0	1
HMR_2740	0	0	0	1
HMR_2741	0	0	0	1
HMR_2744	0	0	0	1
HMR_2748	0	0	0	1
HMR_2753	0	0	0	1
HMR_2757	0	0	0	1
HMR_2760	0	0	0	1
HMR_2764	0	0	0	1
HMR_2821	0	0	0	1
HMR_2827	0	0	0	1
HMR_2884	0	0	0	1
HMR_2886	0	0	0	1
HMR_2888	0	0	0	1
HMR_2890	0	0	0	1
HMR_2942	0	0	0	1
HMR_2943	0	0	0	1
HMR_2944	0	0	0	1
HMR_2945	0	0	0	1
HMR_2946	0	0	0	1
HMR_2947	0	0	0	1
HMR_2948	0	0	0	1
HMR_2951	0	0	0	1
HMR_2954	0	0	0	1
HMR_2955	0	0	0	1
HMR_2956	0	0	0	1
HMR_2957	0	0	0	1
HMR_2961	0	0	0	1
HMR_2962	0	0	0	1
HMR_2963	0	0	0	1
HMR_2964	0	0	0	1
HMR_2965	0	0	0	1
HMR_2966	0	0	0	1
HMR_2967	0	0	0	1
HMR_2968	0	0	0	1
HMR_2969	0	0	0	1
HMR_2970	0	0	0	1
HMR_2971	0	0	0	1
HMR_2972	0	0	0	1
HMR_2974	0	0	0	1
HMR_2975	0	0	0	1
HMR_2976	0	0	0	1
HMR_2977	0	0	0	1
HMR_2978	0	0	0	1
HMR_2979	0	0	0	1
HMR_2980	0	0	0	1
HMR_2983	0	0	0	1
HMR_2985	0	0	0	1
HMR_2986	0	0	0	1
HMR_2988	0	0	0	1
HMR_2989	0	0	0	1
HMR_2990	0	0	0	1
HMR_2998	0	0	0	1
HMR_2999	0	0	0	1
HMR_3001	0	0	0	1
HMR_3002	0	0	0	1
HMR_3003	0	0	0	1
HMR_3018	0	0	0	1
HMR_3056	0	0	0	1
HMR_3057	0	0	0	1
HMR_3058	0	0	0	1
HMR_3059	0	0	0	1
HMR_3062	0	0	0	1
HMR_3063	0	0	0	1
HMR_3064	0	0	0	1
HMR_3065	0	0	0	1
HMR_3066	0	0	0	1
HMR_3067	0	0	0	1
HMR_3068	0	0	0	1
HMR_3069	0	0	0	1
HMR_3107	0	0	0	1
HMR_3108	0	0	0	1
HMR_3109	0	0	0	1
HMR_3110	0	0	0	1
HMR_3178	0	0	0	1
HMR_3179	0	0	0	1
HMR_3180	0	0	0	1
HMR_3181	0	0	0	1
HMR_3182	0	0	0	1
HMR_3183	0	0	0	1
HMR_3184	0	0	0	1
HMR_3185	0	0	0	1
HMR_3186	0	0	0	1
HMR_3187	0	0	0	1
HMR_3188	0	0	0	1
HMR_3189	0	0	0	1
HMR_3190	0	0	0	1
HMR_3191	0	0	0	1
HMR_3192	0	0	0	1
HMR_3193	0	0	0	1
HMR_3194	0	0	0	1
HMR_3195	0	0	0	1
HMR_3196	0	0	0	1
HMR_3197	0	0	0	1
HMR_3198	0	0	0	1
HMR_3199	0	0	0	1
HMR_3200	0	0	0	1
HMR_3201	0	0	0	1
HMR_3202	0	0	0	1
HMR_3203	0	0	0	1
HMR_3204	0	0	0	1
HMR_3205	0	0	0	1
HMR_3218	0	0	0	1
HMR_3219	0	0	0	1
HMR_3220	0	0	0	1
HMR_3221	0	0	0	1
HMR_3222	0	0	0	1
HMR_3223	0	0	0	1
HMR_3224	0	0	0	1
HMR_3225	0	0	0	1
HMR_3296	0	0	0	1
HMR_3330	0	0	0	1
HMR_3331	0	0	0	1
HMR_3332	0	0	0	1
HMR_3333	0	0	0	1
HMR_3334	0	0	0	1
HMR_3335	0	0	0	1
HMR_3336	0	0	0	1
HMR_3337	0	0	0	1
HMR_3338	0	0	0	1
HMR_3339	0	0	0	1
HMR_3340	0	0	0	1
HMR_3341	0	0	0	1
HMR_3342	0	0	0	1
HMR_3343	0	0	0	1
HMR_3344	0	0	0	1
HMR_3345	0	0	0	1
HMR_3346	0	0	0	1
HMR_3347	0	0	0	1
HMR_3348	0	0	0	1
HMR_3349	0	0	0	1
HMR_3350	0	0	0	1
HMR_3351	0	0	0	1
HMR_3352	0	0	0	1
HMR_3353	0	0	0	1
HMR_3396	0	0	0	1
HMR_3397	0	0	0	1
HMR_3406	0	0	0	1
HMR_3433	0	0	0	1
HMR_3505	0	0	0	1
HMR_3520	0	0	0	1
HMR_3522	0	0	0	1
HMR_3625	0	0	0	1
HMR_3626	0	0	0	1
HMR_3627	0	0	0	1
HMR_3628	0	0	0	1
HMR_3629	0	0	0	1
HMR_3630	0	0	0	1
HMR_3631	0	0	0	1
HMR_3633	0	0	0	1
HMR_3635	0	0	0	1
HMR_3636	0	0	0	1
HMR_3637	0	0	0	1
HMR_3639	0	0	0	1
HMR_3640	0	0	0	1
HMR_3642	0	0	0	1
HMR_3644	0	0	0	1
HMR_3645	0	0	0	1
HMR_3646	0	0	0	1
HMR_3647	0	0	0	1
HMR_3648	0	0	0	1
HMR_3649	0	0	0	1
HMR_3650	0	0	0	1
HMR_3651	0	0	0	1
HMR_3652	0	0	0	1
HMR_3654	0	0	0	1
HMR_3655	0	0	0	1
HMR_3656	0	0	0	1
HMR_3657	0	0	0	1
HMR_3658	0	0	0	1
HMR_3659	0	0	0	1
HMR_3660	0	0	0	1
HMR_3663	0	0	0	1
HMR_3665	0	0	0	1
HMR_3666	0	0	0	1
HMR_3667	0	0	0	1
HMR_3668	0	0	0	1
HMR_3669	0	0	0	1
HMR_3670	0	0	0	1
HMR_3677	0	0	0	1
HMR_3678	0	0	0	1
HMR_3679	0	0	0	1
HMR_3680	0	0	0	1
HMR_3681	0	0	0	1
HMR_3682	0	0	0	1
HMR_3684	0	0	0	1
HMR_3685	0	0	0	1
HMR_3686	0	0	0	1
HMR_3687	0	0	0	1
HMR_3688	0	0	0	1
HMR_3689	0	0	0	1
HMR_3690	0	0	0	1
HMR_3692	0	0	0	1
HMR_3694	0	0	0	1
HMR_3695	0	0	0	1
HMR_3696	0	0	0	1
HMR_3698	0	0	0	1
HMR_3699	0	0	0	1
HMR_3701	0	0	0	1
HMR_3703	0	0	0	1
HMR_3704	0	0	0	1
HMR_3705	0	0	0	1
HMR_3706	0	0	0	1
HMR_3707	0	0	0	1
HMR_3708	0	0	0	1
HMR_3709	0	0	0	1
HMR_3710	0	0	0	1
HMR_3711	0	0	0	1
HMR_3713	0	0	0	1
HMR_3714	0	0	0	1
HMR_3715	0	0	0	1
HMR_3716	0	0	0	1
HMR_3717	0	0	0	1
HMR_3718	0	0	0	1
HMR_3719	0	0	0	1
HMR_3722	0	0	0	1
HMR_3724	0	0	0	1
HMR_3725	0	0	0	1
HMR_3726	0	0	0	1
HMR_3727	0	0	0	1
HMR_3728	0	0	0	1
HMR_3729	0	0	0	1
HMR_3736	0	0	0	1
HMR_3737	0	0	0	1
HMR_3738	0	0	0	1
HMR_3739	0	0	0	1
HMR_3740	0	0	0	1
HMR_3741	0	0	0	1
HMR_3966	0	0	0	1
HMR_4630	0	0	0	1
HMR_4831	0	0	0	1
HMR_6397	0	0	0	1
HMR_6408	0	0	0	1
HMR_6500	0	0	0	1
HMR_6534	0	0	0	1
HMR_6617	0	0	0	1
HMR_6619	0	0	0	1
HMR_6747	0	0	0	1
HMR_6755	0	0	0	1
HMR_6876	0	0	0	1
HMR_6975	0	0	0	1
HMR_6976	0	0	0	1
HMR_6977	0	0	0	1
HMR_6978	0	0	0	1
HMR_6986	0	0	0	1
HMR_7199	0	0	0	1
HMR_7328	0	0	0	1
HMR_7329	0	0	0	1
HMR_7330	0	0	0	1
HMR_7431	0	0	0	1
HMR_7432	0	0	0	1
HMR_7652	0	0	0	1
HMR_7748	0	0	0	1
HMR_7749	0	0	0	1
HMR_7898	0	0	0	1
HMR_7903	0	0	0	1
HMR_7977	0	0	0	1
HMR_8023	0	0	0	1
HMR_8418	0	0	0	1
HMR_8562	0	0	0	1
HMR_8588	0	0	0	1
HMR_8761	0	0	0	1
HMR_8762	0	0	0	1
HMR_9019	0	0	0	1
HMR_9179	0	0	0	1
HMR_9180	0	0	0	1
HMR_9191	0	0	0	1
HMR_9191_e	0	0	0	1
HMR_9608	0	0	0	1
HMR_9630	0	0	0	1
HMR_9642	0	0	0	1
HMR_9648	0	0	0	1
HMR_9658	0	0	0	1
HMR_9660	0	0	0	1
HMR_9661	0	0	0	1
HMR_9662	0	0	0	1
HMR_9667	0	0	0	1
HMR_9669	0	0	0	1
HMR_9670	0	0	0	1
HMR_9671	0	0	0	1
HMR_9676	0	0	0	1
HMR_9680	0	0	0	1
HMR_9802	0	0	0	1
HOMOVALte	0	0	0	1
HPDCACRNt	0	0	0	1
HS1ly	0	0	0	1
HS2ly	0	0	0	1
HS3ly	0	0	0	1
HS4ly	0	0	0	1
HSAT1ly	0	0	0	1
HSAT2ly	0	0	0	1
HSAT3ly	0	0	0	1
HSAT4ly	0	0	0	1
HSD11B1r	0	0	0	1
HSD11B2r	0	0	0	1
HSD17B4x	0	0	0	1
HSD3A1r	0	0	0	1
HSD3A2r	0	0	0	1
HSPASEly	0	0	0	1
HSPGtly	0	0	0	1
Htx	0	0	0	1
HXCOAtx	0	0	0	1
IBUP_Rtdhep	0	0	0	1
IBUP_Rtdu	0	0	0	1
IBUP_Stdhep	0	0	0	1
IBUP_Stdu	0	0	0	1
ICDCHOLt	0	0	0	1
ICDHxm	0	0	0	1
ICDHy	0	0	0	1
ICDHyrm	0	0	0	1
ICITtr	0	0	0	1
IDOAASE1ly	0	0	0	1
IDOAASE2ly	0	0	0	1
IDOAASE3ly	0	0	0	1
IDOURte	0	0	0	1
IDOURtly	0	0	0	1
IDPtn	0	0	0	1
ILEARGILEr	0	0	0	1
ILEARGILEt	0	0	0	1
ILEASNHISr	0	0	0	1
ILEASNHISt	0	0	0	1
ILEASPr	0	0	0	1
ILEASPt	0	0	0	1
ILEGLNGLUr	0	0	0	1
ILEGLNGLUt	0	0	0	1
ILEGLYARGr	0	0	0	1
ILEGLYARGt	0	0	0	1
ILEPROLYSr	0	0	0	1
ILEPROLYSt	0	0	0	1
ILESERARGr	0	0	0	1
ILESERARGt	0	0	0	1
ILEt4	0	0	0	1
ILEtec	0	0	0	1
ILETRPTYRr	0	0	0	1
ILETRPTYRt	0	0	0	1
IM4ACte	0	0	0	1
IMACTD	0	0	0	1
IND3ACt	0	0	0	1
IPDDI	0	0	0	1
ITCOAL1m	0	0	0	1
ITCOALm	0	0	0	1
ITPtn	0	0	0	1
KHte	0	0	0	1
KSItly	0	0	0	1
L_LACt2r	0	0	0	1
L_LACt4r	0	0	0	1
L_LACtm	0	0	0	1
LACZe	0	0	0	1
LDH_L	0	0	0	1
LDH_Lm	0	0	0	1
LEUALAARGr	0	0	0	1
LEUALAARGt	0	0	0	1
LEUASNASPr	0	0	0	1
LEUASNASPt	0	0	0	1
LEUASPLYSr	0	0	0	1
LEUASPLYSt	0	0	0	1
LEUKTRA4t	0	0	0	1
LEUKTRC4t	0	0	0	1
LEUKTRE4t	0	0	0	1
LEULEUTRPr	0	0	0	1
LEULEUTRPt	0	0	0	1
LEUPROARGr	0	0	0	1
LEUPROARGt	0	0	0	1
LEUPROr	0	0	0	1
LEUPROt	0	0	0	1
LEUSERTRPr	0	0	0	1
LEUSERTRPt	0	0	0	1
LEUt4	0	0	0	1
LEUt5m	0	0	0	1
LEUTA	0	0	0	1
LEUTAm	0	0	0	1
LEUTRPARGr	0	0	0	1
LEUTRPARGt	0	0	0	1
LEUTRPr	0	0	0	1
LEUTRPt	0	0	0	1
LGNCt	0	0	0	1
LHCYSTIN	0	0	0	1
LHCYSTINt	0	0	0	1
LINKDEG1ly	0	0	0	1
LNELDCCRNt	0	0	0	1
LNLCCRNNAt	0	0	0	1
LNLCCRNt	0	0	0	1
LNLCCRNtd	0	0	0	1
LNLNCACPT1	0	0	0	1
LNLNCACPT2	0	0	0	1
LNLNCACRNt	0	0	0	1
LNLNCGCPT1	0	0	0	1
LNLNCGCRNt	0	0	0	1
LPAMt	0	0	0	1
LPAMtm	0	0	0	1
LPIPECOLt	0	0	0	1
LPIPECOLtx	0	0	0	1
LST4EXPTDhc	0	0	0	1
LST4EXPthc	0	0	0	1
LSTNM7TDhc	0	0	0	1
LSTNM7thc	0	0	0	1
LSTNRATt	0	0	0	1
LSTNtd	0	0	0	1
LYSARGLEUr	0	0	0	1
LYSARGLEUt	0	0	0	1
LYSCYSHISr	0	0	0	1
LYSCYSHISt	0	0	0	1
LYSGLNPHEr	0	0	0	1
LYSGLNPHEt	0	0	0	1
LYSGLUGLUr	0	0	0	1
LYSGLUGLUt	0	0	0	1
LYSLYSLYSr	0	0	0	1
LYSLYSLYSt	0	0	0	1
LYSPHEILEr	0	0	0	1
LYSPHEILEt	0	0	0	1
LYSt4	0	0	0	1
LYStiDF	0	0	0	1
LYSTRPARGr	0	0	0	1
LYSTRPARGt	0	0	0	1
LYSTYRILEr	0	0	0	1
LYSTYRILEt	0	0	0	1
MAL_Lte	0	0	0	1
MAL_Ltx	0	0	0	1
MALOAtm	0	0	0	1
MALSO3tm	0	0	0	1
MALSO4tm	0	0	0	1
MALtm	0	0	0	1
MALTSULtm	0	0	0	1
MALTt1r	0	0	0	1
MALTTTRt	0	0	0	1
MANt1r	0	0	0	1
MANt4	0	0	0	1
MANtly	0	0	0	1
MDH	0	0	0	1
MDHm	0	0	0	1
MDHx	0	0	0	1
MECOALm	0	0	0	1
MECOAS1m	0	0	0	1
MEPIt	0	0	0	1
METARGLEUr	0	0	0	1
METARGLEUt	0	0	0	1
METASNTYRr	0	0	0	1
METASNTYRt	0	0	0	1
METGLNTYRr	0	0	0	1
METGLNTYRt	0	0	0	1
METGLYARGr	0	0	0	1
METGLYARGt	0	0	0	1
METHISLYSr	0	0	0	1
METHISLYSt	0	0	0	1
METLEUex	0	0	0	1
METMETILEr	0	0	0	1
METMETILEt	0	0	0	1
METPHEARGr	0	0	0	1
METPHEARGt	0	0	0	1
METt4	0	0	0	1
METTRPPHEr	0	0	0	1
METTRPPHEt	0	0	0	1
MI13456PK	0	0	0	1
MI1345PKc	0	0	0	1
MI145PP	0	0	0	1
MI14P4P	0	0	0	1
MI1PP	0	0	0	1
MI1PS	0	0	0	1
MI1Pt	0	0	0	1
MINOHPtn	0	0	0	1
MK10t	0	0	0	1
MK11t	0	0	0	1
MK7t	0	0	0	1
MK8t	0	0	0	1
MK9t	0	0	0	1
MMALtm	0	0	0	1
MMAt2e	0	0	0	1
MMAte	0	0	0	1
MTHFD	0	0	0	1
MTHFD2	0	0	0	1
MTHFD2m	0	0	0	1
MTHFDm	0	0	0	1
N2M2NMASNtly	0	0	0	1
NACHEX10ly	0	0	0	1
NACHEX11ly	0	0	0	1
NACHEX12ly	0	0	0	1
NACHEX13ly	0	0	0	1
NACHEX14ly	0	0	0	1
NACHEX15ly	0	0	0	1
NACHEX16ly	0	0	0	1
NACHEX17ly	0	0	0	1
NACHEX18ly	0	0	0	1
NACHEX19ly	0	0	0	1
NACHEX20ly	0	0	0	1
NACHEX21ly	0	0	0	1
NACHEX22ly	0	0	0	1
NACSMCTte	0	0	0	1
NACUP	0	0	0	1
NADPQNOXR	0	0	0	1
NADQNOXR	0	0	0	1
NAHCO3_HCLt	0	0	0	1
NAt	0	0	0	1
NAt3_1	0	0	0	1
NBAHH_ir	0	0	0	1
NCKt	0	0	0	1
NCNt	0	0	0	1
NDPK1	0	0	0	1
NDPK10	0	0	0	1
NDPK10n	0	0	0	1
NDPK1m	0	0	0	1
NDPK1n	0	0	0	1
NDPK2	0	0	0	1
NDPK3	0	0	0	1
NDPK3m	0	0	0	1
NDPK3n	0	0	0	1
NDPK4	0	0	0	1
NDPK4n	0	0	0	1
NDPK5	0	0	0	1
NDPK5n	0	0	0	1
NDPK6	0	0	0	1
NDPK6n	0	0	0	1
NDPK7	0	0	0	1
NDPK7n	0	0	0	1
NDPK8n	0	0	0	1
NDPK9n	0	0	0	1
NEU11l	0	0	0	1
NEU24	0	0	0	1
NFDLAChc	0	0	0	1
NFDLACtep	0	0	0	1
NFDOHtep	0	0	0	1
NFDOXDhc	0	0	0	1
NFDtd	0	0	0	1
NH4t3r	0	0	0	1
NH4tb	0	0	0	1
NH4tn	0	0	0	1
NICRNS	0	0	0	1
NRPPHRt4_2_r	0	0	0	1
NT5C	0	0	0	1
NTD2e	0	0	0	1
NTD3	0	0	0	1
NTD4	0	0	0	1
NTD4e	0	0	0	1
NTD6	0	0	0	1
NTD7	0	0	0	1
NTD9e	0	0	0	1
NTPP9	0	0	0	1
O2t	0	0	0	1
OAGD3te	0	0	0	1
OAGD3tg	0	0	0	1
OCCOAtm	0	0	0	1
OCDEAFABP1tc	0	0	0	1
ORN_Dte	0	0	0	1
ORN_Dtx	0	0	0	1
ORNt3m	0	0	0	1
ORNt4m	0	0	0	1
OROT5Ptr	0	0	0	1
ORPT	0	0	0	1
OXYPtepv	0	0	0	1
OXYPthc	0	0	0	1
PA_HStm	0	0	0	1
pac	0	0	0	1
PAN4PP	0	0	0	1
PCHOL_HStg	0	0	0	1
PCHOL_HStn	0	0	0	1
PCRNte	0	0	0	1
PCRNtm	0	0	0	1
PDE1	0	0	0	1
PDHm	0	0	0	1
PE_HSter	0	0	0	1
PEHSFABPe	0	0	0	1
PEPtr	0	0	0	1
PFK	0	0	0	1
PGI	0	0	0	1
PHCDm	0	0	0	1
PHCHGSm	0	0	0	1
PHEASNMETr	0	0	0	1
PHEASNMETt	0	0	0	1
PHEASPr	0	0	0	1
PHEASPt	0	0	0	1
PHEGLNPHEr	0	0	0	1
PHEGLNPHEt	0	0	0	1
PHELEUASPr	0	0	0	1
PHELEUASPt	0	0	0	1
PHELEUHISr	0	0	0	1
PHELEUHISt	0	0	0	1
PHELEUr	0	0	0	1
PHELEUt	0	0	0	1
PHELYSALAr	0	0	0	1
PHELYSALAt	0	0	0	1
PHELYSPROr	0	0	0	1
