name	BD_NR_top	BD_R_top	BD_top	Ctrl_unchanged
EX_mlthf[e]	1	1	0	1
EX_mqn10[e]	1	1	1	0
EX_mqn11[e]	1	1	1	0
EX_mqn7[e]	1	1	1	0
EX_mqn8[e]	1	1	1	0
EX_mqn9[e]	1	1	1	0
EX_N1aspmd[e]	0	1	0	0
EX_n2m2nmasn[e]	1	1	1	0
EX_n5m2masn[e]	1	1	1	0
EX_n8aspmd[e]	1	1	0	1
EX_na1[e]	1	1	0	1
EX_nac[e]	0	0	0	1
EX_nad[e]	1	1	1	0
EX_nadh[e]	1	1	1	0
EX_ncam[e]	0	0	0	1
EX_nfd[e]	1	1	1	0
EX_nfdlac[e]	1	1	1	0
EX_nfdnpy[e]	1	1	1	0
EX_nfdoh[e]	1	1	1	0
EX_nh4[e]	0	1	1	1
EX_nicrnt[e]	0	0	0	1
EX_no2[e]	1	1	1	0
EX_no3[e]	1	1	1	0
EX_normete_L[e]	1	1	0	0
EX_nrpphr[e]	1	1	1	0
EX_nrvnc[e]	1	1	0	1
EX_o2[e]	0	0	0	1
EX_o2s[e]	1	1	1	1
EX_oaa[e]	0	0	1	1
EX_ocdca[e]	0	0	1	0
EX_ocdcea[e]	0	0	0	1
EX_octa[e]	1	1	1	1
EX_odecrn[e]	1	0	0	0
EX_oh1[e]	1	0	0	0
EX_orn[e]	0	0	1	1
EX_orot[e]	1	1	0	0
EX_orot5p[e]	1	1	0	1
EX_oxa[e]	1	0	0	0
EX_pa_hs[e]	1	1	0	0
EX_pac[e]	0	1	1	1
EX_pan4p[e]	1	1	1	0
EX_pchol_hs[e]	1	1	1	0
EX_pcreat[e]	1	1	1	1
EX_pcrn[e]	1	1	0	1
EX_pe_hs[e]	0	1	0	1
EX_pe12_hs[e]	0	1	0	0
EX_pear_hs[e]	1	0	0	0
EX_pect[e]	1	1	0	0
EX_pectindchac[e]	1	1	0	0
EX_pep[e]	0	0	1	1
EX_peplys[e]	1	1	1	0
EX_pglyc_hs[e]	0	0	0	1
EX_phe_L[e]	0	0	0	1
EX_pheasnmet[e]	0	0	0	1
EX_pheleu[e]	0	0	0	1
EX_pheleuasp[e]	0	0	0	1
EX_pheleuhis[e]	0	0	1	1
EX_phelysala[e]	0	0	0	1
EX_phephethr[e]	0	0	1	1
EX_pheproarg[e]	0	0	0	1
EX_phesertrp[e]	0	0	1	1
EX_phethrlys[e]	0	0	0	1
EX_phetrpleu[e]	0	0	1	1
EX_phetyr[e]	0	0	0	1
EX_phetyrgln[e]	0	0	0	1
EX_phetyrlys[e]	0	0	0	1
EX_phlac[e]	0	0	0	1
EX_phpyr[e]	0	0	1	1
EX_phyt[e]	1	1	1	0
EX_pi[e]	0	0	0	1
EX_pmtcrn[e]	1	1	0	0
EX_pnto_R[e]	0	1	0	1
EX_ppa[e]	0	1	0	1
EX_ppbng[e]	0	0	0	1
EX_ppi[e]	0	1	1	1
EX_prgstrn[e]	0	1	1	0
EX_pro_L[e]	0	0	0	1
EX_proargasp[e]	0	0	0	1
EX_proargcys[e]	0	0	0	1
EX_proasncys[e]	0	0	0	1
EX_procys[e]	0	0	0	1
EX_profvs[e]	0	1	1	0
EX_proglnpro[e]	0	0	0	1
EX_progly[e]	0	0	1	0
EX_prohis[e]	0	0	0	1
EX_prohistyr[e]	0	0	1	1
EX_prolyspro[e]	0	0	1	1
EX_prophe[e]	0	0	1	1
EX_prostgd2[e]	0	0	1	1
EX_prostge1[e]	1	1	0	1
EX_prostge2[e]	0	0	0	1
EX_prostgf2[e]	0	1	0	1
EX_prostgh2[e]	0	1	0	0
EX_prostgi2[e]	0	0	1	0
EX_protrplys[e]	0	0	0	1
EX_protrpthr[e]	0	0	0	1
EX_provalgln[e]	0	0	0	1
EX_prpp[e]	0	0	1	0
EX_ps_hs[e]	0	0	0	1
EX_pser_L[e]	0	0	0	1
EX_ptdca[e]	1	0	0	1
EX_ptrc[e]	0	1	1	1
EX_ptth[e]	1	1	1	0
EX_pydam[e]	0	0	1	1
EX_pydx[e]	0	0	1	1
EX_pydxn[e]	0	0	1	1
EX_pyr[e]	0	1	0	1
EX_q10[e]	1	1	1	1
EX_q10h2[e]	1	1	1	1
EX_quln[e]	1	1	1	0
EX_rbl_D[e]	1	1	0	0
EX_retfa[e]	1	0	0	0
EX_retinal[e]	0	0	1	0
EX_retinol[e]	1	0	0	0
EX_retn[e]	1	1	1	0
EX_retnglc[e]	0	1	0	0
EX_ribflv[e]	0	1	0	1
EX_Rtotal[e]	0	0	0	1
EX_Rtotal2[e]	0	0	1	1
EX_Rtotal3[e]	1	1	0	0
EX_s2l2n2m2masn[e]	1	1	1	0
EX_saccrp_L[e]	0	1	0	0
EX_sbt_D[e]	0	1	0	0
EX_sebacid[e]	1	1	0	0
EX_selni[e]	1	1	1	0
EX_ser_L[e]	0	0	0	1
EX_serargala[e]	0	0	0	1
EX_serargtrp[e]	0	0	1	1
EX_sercysarg[e]	0	0	1	1
EX_serglyglu[e]	0	0	0	1
EX_serlyshis[e]	1	0	0	1
EX_serphelys[e]	0	0	0	1
EX_sertrphis[e]	0	0	0	1
EX_sl_L[e]	1	1	1	0
EX_so3[e]	1	1	0	0
EX_so4[e]	0	0	0	1
EX_spc_hs[e]	1	0	0	0
EX_sph1p[e]	1	1	1	1
EX_sphgn[e]	0	1	0	0
EX_sphmyln_hs[e]	1	1	1	0
EX_sphs1p[e]	1	1	1	1
EX_spmd[e]	1	1	0	1
EX_sprm[e]	1	1	1	0
EX_srtn[e]	1	0	0	0
EX_stcrn[e]	1	1	1	0
EX_strdnc[e]	0	0	0	1
EX_subeac[e]	1	0	0	0
EX_subgly[e]	1	1	1	0
EX_sucaceto[e]	0	1	0	0
EX_succ[e]	0	0	0	1
EX_sucsal[e]	0	0	1	1
EX_tag_hs[e]	0	0	0	1
EX_tagat_D[e]	1	1	1	0
EX_taur[e]	0	0	0	1
EX_tca3s[e]	1	1	0	0
EX_tchola[e]	0	0	0	1
EX_tcynt[e]	1	1	1	0
EX_tdechola[e]	0	0	1	1
EX_tetdec2crn[e]	0	1	1	1
EX_tetdece1crn[e]	0	1	1	1
EX_tethex3[e]	1	1	0	0
EX_tetpent3[e]	1	1	0	0
EX_tetpent6[e]	1	0	0	0
EX_tettet6[e]	1	0	0	0
EX_thbpt[e]	1	1	1	0
EX_thcholstoic[e]	0	0	0	1
EX_thexdd[e]	0	0	1	0
EX_thf[e]	1	0	0	0
EX_thm[e]	0	1	1	1
EX_thr_L[e]	0	0	0	1
EX_thrargtyr[e]	0	0	0	1
EX_thrasntyr[e]	0	0	0	1
EX_thrfvs[e]	0	1	0	0
EX_thrglnglu[e]	0	0	1	1
EX_thrglntyr[e]	0	0	0	1
EX_thrhishis[e]	0	0	0	1
EX_thrilearg[e]	0	0	0	1
EX_thrserarg[e]	0	0	0	1
EX_thrthrarg[e]	0	0	0	1
EX_thrtyrmet[e]	0	0	0	1
EX_thymd[e]	1	0	1	1
EX_thyox_L[e]	0	1	1	1
EX_tlacfvs[e]	1	1	1	0
EX_tmlys[e]	1	1	0	0
EX_tmndnc[e]	0	0	0	1
EX_triodthy[e]	0	1	1	1
EX_trp_L[e]	0	0	0	1
EX_trpalapro[e]	0	0	1	1
EX_trpaspasp[e]	0	0	0	1
EX_trpglngln[e]	0	0	0	1
EX_trpglugly[e]	0	0	1	1
EX_trpgluleu[e]	0	0	0	1
EX_trpglupro[e]	0	0	0	1
EX_trpglutyr[e]	0	0	1	0
EX_trpglyasp[e]	0	0	1	1
EX_trpglyleu[e]	0	0	0	1
EX_trpglyphe[e]	0	0	0	1
EX_trpglyval[e]	0	0	0	1
EX_trphismet[e]	0	0	0	1
EX_trpilelys[e]	0	0	0	1
EX_trpiletrp[e]	0	0	0	1
EX_trpleuval[e]	0	0	1	1
EX_trpmetarg[e]	0	0	1	0
EX_trpmetval[e]	0	0	0	1
EX_trpphe[e]	0	0	0	1
EX_trpprogly[e]	0	0	1	1
EX_trpproleu[e]	0	0	0	1
EX_trpproval[e]	0	0	0	1
EX_trpsertyr[e]	0	0	1	1
EX_trpthrglu[e]	0	0	0	1
EX_trpthrile[e]	0	0	0	1
EX_trpthrtyr[e]	0	0	0	1
EX_trptyrgln[e]	0	0	0	1
EX_trptyrtyr[e]	0	0	0	1
EX_trpvalasp[e]	0	0	0	1
EX_trypta[e]	1	1	1	0
EX_tststerone[e]	1	1	1	1
EX_tsul[e]	0	1	1	0
EX_ttdca[e]	1	1	1	1
EX_ttdcea[e]	0	0	1	1
EX_ttdcrn[e]	0	1	0	0
EX_tudca3s[e]	1	1	0	0
EX_txa2[e]	1	1	1	0
EX_tym[e]	1	1	1	0
EX_Tyr_ggn[e]	1	0	0	0
EX_tyr_L[e]	0	0	0	1
EX_tyrala[e]	0	0	0	1
EX_tyralaphe[e]	0	0	0	1
EX_tyrargglu[e]	0	0	0	1
EX_tyrargser[e]	1	0	0	1
EX_tyrcysgly[e]	0	0	1	1
EX_tyrcysthr[e]	0	0	0	1
EX_tyrglu[e]	0	0	0	1
EX_tyrphetyr[e]	0	0	0	1
EX_tyrthr[e]	0	0	0	1
EX_tyrtrpphe[e]	0	0	1	1
EX_tyrtyr[e]	0	0	0	1
EX_tyrvalmet[e]	0	0	0	1
EX_uchol[e]	1	1	1	0
EX_udpglcur[e]	1	1	0	0
EX_ump[e]	0	1	0	0
EX_urate[e]	1	1	0	1
EX_urcan[e]	0	1	0	0
EX_urea[e]	0	1	0	0
EX_uri[e]	0	0	0	1
EX_utp[e]	0	0	1	0
EX_vacc[e]	1	1	0	0
EX_val_L[e]	0	0	0	1
EX_valarggly[e]	0	0	0	1
EX_valhisasn[e]	0	0	0	1
EX_valleuphe[e]	0	0	1	1
EX_vallystyr[e]	0	0	0	1
EX_valphearg[e]	0	0	0	1
EX_valprotrp[e]	0	0	0	1
EX_valserarg[e]	0	0	0	1
EX_valtrpphe[e]	0	0	0	1
EX_valtrpval[e]	0	0	1	0
EX_vanillac[e]	0	1	0	0
EX_whhdca[e]	1	0	1	0
EX_whtststerone[e]	1	1	1	0
EX_xan[e]	0	0	0	1
EX_xol25oh[e]	1	1	1	0
EX_xol27oh[e]	1	1	0	0
EX_xol7ah3[e]	0	0	1	1
EX_xol7aone[e]	1	1	1	0
EX_xolest182_hs[e]	1	1	0	0
EX_xylt[e]	0	0	1	0
EX_xylu_D[e]	0	1	1	1
EX_xylu_L[e]	0	1	0	1
EX_zn2[e]	1	1	1	0
F1Ate	0	0	0	1
F1Ate2	0	0	0	1
F1Atg	0	0	0	1
F1PGT	1	1	1	0
FACOAL160i	0	0	0	1
FACOAL170	0	0	1	1
FACOAL180i	0	1	0	0
FACOAL181i	1	1	0	0
FACOAL1821	0	1	0	0
FACOAL1831	0	0	1	0
FACOAL191	0	1	0	0
FACOAL204	0	1	1	0
FACOAL2042	0	1	1	0
FACOAL206	1	1	1	0
FACOAL224	0	0	1	0
FACOAL2251	0	0	1	0
FACOAL2252	0	0	1	0
FACOAL244_1	0	0	1	0
FACOAL40im	0	1	0	0
FACOAL80i	1	1	1	1
FADH2ETC	0	1	1	0
FADH2tru	0	0	1	1
FADH2tx	0	0	0	1
FADtru	0	0	1	1
FADtx	0	0	0	1
FALDtly	0	0	1	0
FAOXC101C102m	0	0	1	1
FAOXC101C102x	0	0	1	1
FAOXC102C101m	0	1	1	1
FAOXC102C103m	0	1	0	1
FAOXC102C103x	0	1	0	1
FAOXC102C81m	0	1	0	1
FAOXC102C81x	0	1	0	1
FAOXC102m	0	1	0	1
FAOXC102x	0	1	0	1
FAOXC103C102m	0	1	0	0
FAOXC103C102x	0	1	0	1
FAOXC10C10OHm	0	1	0	1
FAOXC10C8x	1	1	1	0
FAOXC10DCC8DCx	0	1	0	0
FAOXC11	0	1	0	0
FAOXC11BRC9BRx	1	1	1	1
FAOXC11C9m	0	1	0	1
FAOXC121C101m	0	1	1	0
FAOXC121x	1	1	0	0
FAOXC122C101m	0	1	0	0
FAOXC122m	0	1	0	0
FAOXC122x	1	1	0	0
FAOXC123C102m	0	1	0	1
FAOXC123C102x	0	1	0	1
FAOXC123m	0	1	0	1
FAOXC123x	0	1	0	1
FAOXC12C12OHm	0	0	0	1
FAOXC12DCc	1	1	1	0
FAOXC12DCC10DCx	0	1	1	1
FAOXC12DCTc	1	1	1	0
FAOXC12DCx	1	1	1	0
FAOXC13BRC11BRx	1	1	1	1
FAOXC13C11m	0	1	0	1
FAOXC141C121m	0	1	1	0
FAOXC141C141OHm	0	0	1	0
FAOXC142C122m	0	1	0	0
FAOXC142C122x	1	1	0	0
FAOXC142C142OHm	1	1	1	0
FAOXC143C123m	0	1	0	1
FAOXC143C123x	0	1	0	1
FAOXC14C12m	0	1	1	0
FAOXC14C14OHm	0	1	1	1
FAOXC14DCC12DCx	1	1	1	1
FAOXC150m	0	1	1	0
FAOXC15C13m	0	1	0	1
FAOXC15NADPx	0	1	0	0
FAOXC15NADx	0	1	0	0
FAOXC160	1	0	1	0
FAOXC161802m	0	1	1	1
FAOXC16180m	0	1	1	0
FAOXC161C141m	0	0	1	0
FAOXC161C161OHm	1	1	1	1
FAOXC162C142m	1	1	0	0
FAOXC162C162OHm	1	1	0	0
FAOXC163C142x	1	1	0	0
FAOXC163C143m	0	1	0	0
FAOXC163C164Gm	0	1	0	0
FAOXC163C164x	1	1	0	0
FAOXC163GC142m	0	1	0	1
FAOXC163Gm	0	1	0	1
FAOXC163x	1	1	0	0
FAOXC164C143m	0	1	1	0
FAOXC164C143x	0	1	0	1
FAOXC164C163x	1	1	0	0
FAOXC164C165m	0	1	1	0
FAOXC164C165x	0	1	0	0
FAOXC164GC163m	0	1	0	0
FAOXC164m	0	1	1	0
FAOXC164x	0	1	0	1
FAOXC165C164m	0	1	1	0
FAOXC165C164x	0	1	0	0
FAOXC16BRx	1	1	0	0
FAOXC16C14m	0	0	1	1
FAOXC16C16OHm	1	0	1	0
FAOXC16DCC14DCx	1	1	1	1
FAOXC16DCr	1	1	1	1
FAOXC17C15m	0	0	1	0
FAOXC180	1	0	0	0
FAOXC180x	1	0	0	0
FAOXC1811601m	0	0	1	0
FAOXC1811602m	0	0	0	1
FAOXC1811603m	0	0	1	0
FAOXC181C161m	0	0	1	0
FAOXC181C181OHm	1	1	1	0
FAOXC182806m	0	0	1	1
FAOXC18280m	0	1	1	0
FAOXC182C162m	1	1	0	0
FAOXC182C182OHm	1	0	1	1
FAOXC183803m	0	1	0	0
FAOXC183806m	0	1	1	0
FAOXC183C163Gm	0	1	0	1
FAOXC183C163m	0	1	1	0
FAOXC18480m	0	1	0	1
FAOXC184C163m	1	1	1	0
FAOXC184C163x	1	1	0	0
FAOXC184C164m	0	1	1	0
FAOXC184C164x	0	1	0	0
FAOXC184m	1	1	1	0
FAOXC184x	1	1	0	0
FAOXC185C164m	0	1	1	0
FAOXC185m	0	1	1	0
FAOXC18C18OHm	1	0	1	0
FAOXC200180m	0	0	0	1
FAOXC2031836m	1	1	0	1
FAOXC204	0	0	0	1
FAOXC204184m	0	1	1	0
FAOXC204C184m	1	1	1	0
FAOXC204C205x	1	1	0	0
FAOXC2051843m	0	1	0	0
FAOXC2051843x	0	1	0	0
FAOXC205C184x	1	1	0	0
FAOXC205C185m	0	1	1	0
FAOXC2242046m	0	0	0	1
FAOXC2251836m	1	1	1	1
FAOXC2252053m	1	1	1	0
FAOXC225C204m	1	1	1	0
FAOXC225C204x	1	1	0	0
FAOXC225C226m	1	1	1	0
FAOXC225C226x	1	1	0	0
FAOXC225m	1	1	1	0
FAOXC225x	1	1	1	0
FAOXC226	0	0	1	1
FAOXC226205m	0	1	0	1
FAOXC226C205m	0	0	1	0
FAOXC226C225m	1	1	1	0
FAOXC226C225x	1	1	0	0
FAOXC226C227m	0	0	1	0
FAOXC226m	0	0	1	0
FAOXC227C226m	0	0	1	0
FAOXC3DC	1	0	1	0
FAOXC5C3x	0	1	0	1
FAOXC5C5DCc	0	1	0	0
FAOXC5C5OHm	1	1	1	1
FAOXC5OHc	1	1	1	1
FAOXC61C4m	0	1	1	0
FAOXC61C4x	0	0	0	1
FAOXC61m	0	1	0	0
FAOXC61x	0	1	0	1
FAOXC6C4x	0	0	1	0
FAOXC7C5m	0	1	0	1
FAOXC80	0	0	0	1
FAOXC81C61m	0	1	0	1
FAOXC81C61x	0	1	0	1
FAOXC9C7m	0	1	0	1
FAOXOHC16C16DCc	1	0	1	0
FAOXTC101TC102m	0	1	0	0
FAOXTC102C101m	0	1	0	0
FAOXTC122m	0	1	0	0
FAOXTC122TC101m	0	1	0	0
FAOXTC142TC122m	0	1	0	0
FAOXTC162TC142m	0	1	1	0
FAOXTC182TC162m	0	1	0	0
FATP1t	0	1	0	0
FATP2t	0	0	0	1
FATP3t	0	0	1	1
FATP4t	0	0	0	1
FATP5t	0	0	0	1
FATP6t	0	0	0	1
FATP8t	0	0	0	1
FATP9t	0	1	0	1
FBA	0	0	0	1
FBA2	0	1	1	1
FBA4	0	1	0	0
FBP	0	1	0	0
FCLTm	0	0	0	1
FCOAH	0	1	0	1
FE2t	0	1	0	0
FE3R2e	0	0	0	1
FERO	0	1	1	1
FK	1	1	1	0
FldAct	1	0	0	0
FMNALKPle	1	1	1	0
FMNAT	0	1	1	0
FOAXC122C101x	1	1	0	0
FOLOAT1tc	1	0	0	1
FOLOAT2tc	0	1	0	1
FOLOATPtc	0	1	0	1
FOLt2	1	0	0	1
FOLt2le	1	1	0	1
FOLTle	1	0	0	1
FORGLUt	0	1	0	0
FORMCOAtx	0	1	0	1
FORt2m	0	0	0	1
FORTHFC	0	1	0	0
FORtr	1	1	1	0
FPGS2	0	0	1	0
FPGS3	0	0	1	1
FPGS4	0	0	1	0
FPGS5	0	0	1	0
FPGS6	0	0	1	1
FPGS7m	0	0	1	1
FPGS8	0	0	1	0
FPGS8m	0	0	1	0
FPGS9	0	0	1	1
FPGSm	0	0	1	1
FRDPtc	0	0	0	1
FRDPtcr	0	0	0	1
FRDPtr	0	0	0	1
FRUt4	0	1	1	0
FT	0	0	0	1
FTHFCL	0	1	0	0
FTHFDH	0	0	0	1
FTHFL	0	1	0	1
FTHFLm	0	0	0	1
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte	1	0	0	0
FUCASE2e	1	0	0	0
FUCASE2ly	1	1	1	0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte	0	1	1	0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg	0	1	1	0
FUCGALFUCGALACGLCGALGLUSIDEte	1	0	0	0
FUCtly	1	1	1	0
FUM	0	1	1	0
FUMAC	1	1	1	0
FUMm	0	0	1	1
FUMSO3tm	0	0	0	1
FUMSO4tm	0	0	0	1
FUMtm	0	0	0	1
FUMtr	0	1	0	0
FUMTSULtm	0	0	0	1
FUT910g	0	1	1	0
FUT911g	0	1	1	0
FUT99g	0	1	1	0
FVSCOAhc	0	1	1	0
FVSCOAitx	0	1	1	0
FVShc	1	1	1	0
FVSitr	1	1	1	0
FVSitx	1	1	1	0
FVStep	1	1	0	1
FVStu	0	1	0	1
G14T18g	1	0	0	0
G14T19g	1	0	0	0
G14T20g	1	0	0	0
G14T21g	1	0	1	0
G14T2g	1	0	1	0
G14T3g	1	0	1	0
G14T4g	1	0	1	0
G14T5g	1	0	1	0
G3PCtr	1	1	1	0
G3PD2m	1	1	1	0
G5SDym	0	0	0	1
G6PDA	0	0	1	0
G6PDH1rer	0	0	0	1
G6PDH2rer	0	0	0	1
GA1tl	1	1	1	0
GABABGTtc	1	1	0	1
GACMTRc	1	1	1	1
GACPAILter	1	0	0	1
GAL3ST11	0	1	0	0
GALASE10ly	1	1	0	0
GALASE11ly	1	0	1	0
GALASE12ly	1	1	0	1
GALASE13ly	1	0	1	0
GALASE14ly	1	0	0	0
GALASE15ly	0	1	0	1
GALASE17ly	1	0	0	0
GALASE18ly	1	0	1	0
GALASE19ly	1	0	1	1
GALASE1ly	1	1	1	0
GALASE20ly	1	0	1	0
GALASE3ly	1	1	0	1
GALASE4ly	1	1	1	1
GALASE5ly	1	1	1	0
GALASE6ly	1	1	0	0
GALASE7ly	1	1	1	1
GALASE8ly	1	0	0	0
GALASE9ly	1	0	1	0
GALGLUSIDEtg	1	1	0	0
GALGLUSIDEtl	1	1	0	1
GALGT1	1	1	0	0
GALGT2	1	0	0	0
GALGT3	1	1	1	0
GALGT4	1	1	1	0
GALK	1	0	0	0
GALNACT1g	1	1	1	1
GALNACT2g	0	1	0	1
GALNACT3g	1	1	0	1
GALNACT4g	0	1	1	0
GALNACT5g	1	1	1	0
GALNTg	1	0	0	0
GALOR	1	1	1	1
GALSIDEtg	0	1	0	0
GALSIDEtl	0	1	0	0
GALT	0	0	0	1
GALt1r	0	1	0	1
GALt2_2	1	1	1	1
GALt4	0	1	0	1
GALtly	1	0	0	1
GALTt	1	1	1	1
GALU	0	0	0	1
GAMt1r	1	1	1	0
GAMYe	1	0	0	0
GAPD	0	0	0	1
GARFT	0	0	0	1
GASNASE2ly	1	1	1	0
GASNASE3ly	1	0	1	1
GASNASEly	1	1	1	0
GBA	0	1	1	1
GBA2e	1	0	1	1
GBAl	1	0	1	0
GBSIDEte	1	1	1	0
GCA3St	1	1	1	0
GCALDD	0	1	0	0
GCALDDm	0	0	1	0
GCC2cm	0	0	0	1
GCDCA3St	0	1	1	0
GCHOLAt	0	0	0	1
GCHOLAte	0	0	0	1
GD1Btl	0	1	1	0
GD1Cte	1	1	0	0
GD1Ctg	1	1	0	0
GD3tg	1	1	1	0
GD3tlc	0	0	1	0
GDA1tn	0	1	0	0
GDCA3St	0	1	1	0
GDPFUCtg	0	1	1	0
GDPtg	0	1	1	0
GFUCS	1	1	1	0
GGH_10FTHF5GLUe	1	1	1	0
GGH_10FTHF5GLUl	0	0	1	1
GGH_10FTHF6GLUe	1	1	1	0
GGH_10FTHF6GLUl	0	0	1	1
GGH_10FTHF7GLUe	1	1	1	0
GGH_10FTHF7GLUl	0	0	1	1
GGH_5DHFe	1	1	1	0
GGH_5DHFl	0	0	1	1
GGH_5THFe	1	1	1	0
GGH_5THFl	0	0	0	1
GGH_6DHFe	1	1	1	0
GGH_6DHFl	0	0	1	1
GGH_6THFe	1	1	1	0
GGH_6THFl	0	0	0	1
GGH_7DHFe	1	1	1	0
GGH_7DHFl	0	0	1	1
GGH_7THFe	1	1	1	0
GGH_7THFl	0	0	0	1
GGLUCT	1	1	1	0
GGNG	0	0	1	0
GGT6	0	1	0	1
GGTe_1	1	1	0	0
GHMT2r	0	0	0	1
GHMT2rm	0	0	0	1
GHMT3	1	1	1	0
GK1	1	1	0	1
GLACO	1	1	1	0
GLACter	0	1	0	0
GLB1	1	0	1	1
GLBRAN	0	0	1	0
GLCAASE1ly	1	1	0	0
GLCAASE4ly	0	1	0	1
GLCAASE5ly	1	1	0	1
GLCAASE6ly	0	0	1	0
GLCAASE7ly	0	0	1	0
GLCAASE8ly	1	1	1	0
GLCAASE9ly	1	1	1	0
GLCAE2g	1	1	0	0
GLCAT2g	0	1	0	1
GLCAT3g	1	1	0	1
GLCAT4g	0	1	1	0
GLCAT5g	1	1	1	0
GLCATg	0	0	1	0
GLCNACASE2ly	1	1	0	0
GLCNACASE3ly	0	1	1	1
GLCNACASE4ly	1	0	1	0
GLCNACASE5ly	0	0	0	1
GLCNACDASg	1	1	0	0
GLCRt1	1	1	1	0
GLCt1r	0	1	0	1
GLCt2_2	1	1	0	1
GLCt4	0	0	0	1
GLCter	1	1	0	1
GLCtly	1	0	1	1
GLCURter	0	1	0	0
GLCURtly	1	0	1	0
GLCURtr	1	1	1	1
GLDBRAN	0	0	0	1
GLGNS1	0	0	1	0
GLNASNGLNr	0	0	0	1
GLNASNGLNt	0	0	0	1
GLNHISLYSr	0	0	0	1
GLNHISLYSt	0	0	0	1
GLNPROGLUr	0	0	0	1
GLNPROGLUt	0	0	0	1
GLNS	0	1	0	1
GLNt4	0	1	0	1
GLNtm	0	0	0	1
GLNtN1	0	1	0	1
GLNTRPGLUr	0	0	1	1
GLNTRPGLUt	0	0	1	1
GLNTYRLEUr	0	1	0	1
GLNTYRLEUt	0	1	0	1
GLPASE1	0	0	1	1
GLPASE2	0	0	0	1
GLU5Km	0	0	0	1
GLUARGLEUr	0	0	1	1
GLUARGLEUt	0	0	1	1
GLUASNLEUr	0	0	0	1
GLUASNLEUt	0	0	0	1
GLUCYS	0	0	0	1
GLUDC	0	0	1	1
GLUDxm	0	0	0	1
GLUDym	0	0	0	1
GluForTx	0	1	0	0
GLUILELYSr	0	0	0	1
GLUILELYSt	0	0	0	1
GLULEUr	0	0	1	1
GLULEUt	0	0	1	1
GLUMETHISr	0	0	0	1
GLUMETHISt	0	0	0	1
GLUMETr	0	0	0	1
GLUMETt	0	0	0	1
GLUNm	0	0	0	1
GLUPRT	0	0	0	1
GLUt2m	0	0	0	1
GLUt6	0	1	0	1
GLUt7l	0	0	0	1
GLUTCOAACBP	0	1	0	0
GLUTCOADHm	0	1	1	0
GLUTHRLYSr	0	0	0	1
GLUTHRLYSt	0	0	0	1
GLUTHRr	0	0	0	1
GLUTHRt	0	0	0	1
GLUTRPALAr	0	0	1	0
GLUTRPALAt	0	0	1	0
GLXO1	1	0	0	0
GLXtp	0	0	1	0
GLYALDtr	0	1	1	1
GLYBt4_2_r	0	0	0	1
GLYC_Rt	1	1	1	1
GLYC3Ptm	1	0	0	0
GLYC3tr	0	0	1	0
GLYCLTtd	0	0	0	1
GLYCLTtm	0	0	1	0
GLYCTDle	0	0	0	1
GLYCtm	0	1	0	1
GLYGLYCNc	0	0	1	0
GLYHISASNr	0	0	0	1
GLYHISASNt	0	0	0	1
GLYHISLYSr	0	0	0	1
GLYHISLYSt	0	0	0	1
GLYLEUHYDROc	0	0	0	1
GLYLYSCYSr	0	0	0	1
GLYLYSCYSt	0	0	0	1
GLYOX	0	0	0	1
GLYOXm	1	1	0	0
GLYPHEHYc	0	0	0	1
GLYPROPRO1c	0	0	0	1
GLYPROt	0	0	0	1
GLYSARCNc	1	1	1	0
GLYSARPEPT1tc	1	1	1	0
GLYSNAT5tc	0	1	0	1
GLYt2r	0	0	0	1
GLYt4	1	1	0	1
GLYt7_211_r	0	0	0	1
GLYt7_311_r	0	0	0	1
GLYtp	0	0	0	1
GLYTYRLYSr	0	0	0	1
GLYTYRLYSt	0	0	0	1
GLYVALHISr	0	0	1	1
GLYVALHISt	0	0	1	1
GM1tg	0	1	0	0
GM1tl	1	1	1	0
GMAND	1	1	1	0
GMPtg	0	1	1	0
GP1CALPHAte	1	1	0	0
GP1CALPHAtg	1	1	0	0
GP1Cte	1	0	1	0
GP1Ctg	1	0	1	0
GPAM_hs	1	0	1	0
GPIAT	1	0	0	1
GPIDA2er	1	1	1	1
GPIDAer	1	0	1	1
GPIMTer_U	1	0	0	1
GQ1BALPHAte	1	1	1	0
GQ1BALPHAtg	1	1	1	0
GQ1Bte	0	1	0	0
GSNt2r	0	0	0	1
GSNt4	0	1	0	0
GT1Ate	0	1	0	0
GT1Atg	0	1	0	0
GTHP	0	0	1	1
GTHS	0	1	1	1
GUDACtr2	1	1	1	1
GULN3D	0	0	1	1
H2CO3Dm	0	0	0	1
H2ETer	1	1	1	1
H2MTer_U	0	0	1	0
H2O2t	1	0	1	0
H2O2tly	0	0	0	1
H2O2tn	1	1	1	1
H2O2tp	0	0	0	1
H2OGLYAQPt	0	1	0	1
H2Ot	0	0	0	1
H2Oter	0	0	0	1
H2Otg	0	0	1	1
H2Otly	0	0	0	1
H2Otm	0	0	0	1
H2Otn	0	0	0	1
H2Otp	0	0	0	1
H3ETer	1	0	1	1
H3MTer_U	1	1	1	0
H4ET3er	1	1	0	0
H4ETer	1	0	1	0
H5MTer_U	1	1	1	1
