rxnList	subSystem	GPR	Fluxspan_a	Fluxspan_b	FluxSpanRatio	Flux	MetabolicUnits	Localization	RxnFormula
HMR_0423	Transport, extracellular	19.1	758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + tetpent6[c]  -> h[c] + adp[c] + pi[c] + tetpent6[e] 
HMR_0428	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	M00008[e]  -> M00008[c] 
HMR_0429	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M00008[c]  -> amp[c] + ppi[c] + CE4843[c] 
HMR_0430	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + CE4843[c]  -> h[c] + coa[c] + M00008[c] 
HMR_0431	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + M00008[c]  -> h[c] + adp[c] + pi[c] + M00008[e] 
HMR_0432	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental	M00021[e]  -> M00021[c] 
HMR_0433	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M00021[c]  -> amp[c] + ppi[c] + M00023[c] 
HMR_0434	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + M00023[c]  -> h[c] + coa[c] + M00021[c] 
HMR_0435	Transport, extracellular	19.1	758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + M00021[c]  -> h[c] + adp[c] + pi[c] + M00021[e] 
HMR_0436	Transport, extracellular	28965.1 or 2170.1 or 376497.1 or 948.1 or 11000.1 or 2169.1 or 2168.1 or 2173.1 or 2171.1 or 10999.1 or 2172.1 or 2167.1 or 646486.1 or 646480.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	M00265[e]  -> M00265[c] 
HMR_0437	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	atp[c] + coa[c] + M00265[c]  -> amp[c] + ppi[c] + CE4847[c] 
HMR_0438	Fatty acid oxidation	11332.1 or 10965.1 or 570.1 or 122970.1 or 641371.1 or 641372.1 or 344967.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	h2o[c] + CE4847[c]  -> h[c] + coa[c] + M00265[c] 
HMR_0439	Transport, extracellular	19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + M00265[c]  -> h[c] + adp[c] + pi[c] + M00265[e] 
HMR_0597	Glycerophospholipid metabolism	8611.1 or 9663.1 or 64748.1 or 9890.1 or 79948.1 or 64900.1 or 23175.1 or 8612.1 or 84513.1 or 8613.1 or 196051.1	40	60.0279345461424	0.66635642726059	H	NA	[c]	h2o[c] + HC02050[c]  -> pi[c] + HC02056[c] 
HMR_0598	Glycerophospholipid metabolism	8611.1 or 9663.1 or 64748.1 or 9890.1 or 79948.1 or 64900.1 or 23175.1 or 8612.1 or 84513.1 or 8613.1 or 196051.1	262.6790750141	171.600864824215	1.53075612575254	L	NA	[c]	h2o[c] + HC02051[c]  -> pi[c] + HC02057[c] 
HMR_0614	Glycerophospholipid metabolism	10390.1 or 85465.1	262.6790750141	171.600864824215	1.53075612575254	L	NA	[c]	cdpea[c] + HC02057[c]  -> h[c] + cmp[c] + pe_hs[c] 
HMR_0625	Glycerophospholipid metabolism	56994.1 or 10390.1	40	60.0279345461424	0.66635642726059	H	NA	[c]	cdpchol[c] + HC02056[c]  -> h[c] + cmp[c] + pchol_hs[c] 
HMR_0629	Glycerophospholipid metabolism	5337.1 or 23646.1 or 5338.1 or 122618.1 or 201164.1	40	60.0279345461424	0.66635642726059	H	NA	[c]	h2o[c] + pchol_hs[c]  -> h[c] + chol[c] + HC02050[c] 
HMR_0642	Glycerophospholipid metabolism	5337.1 or 23646.1 or 5338.1 or 122618.1	262.6790750141	171.600864824215	1.53075612575254	L	NA	[c]	h2o[c] + pe_hs[c]  -> h[c] + etha[c] + HC02051[c] 
HMR_0761	Sphingolipid metabolism	7357.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	crm_hs[c] + udpg[c]  -> h[c] + udp[c] + gluside_hs[c] 
HMR_0770	Transport, extracellular	51228.1	583.527918781726	376.543456728984	1.54969607983845	L	NA	intercompartmental	gluside_hs[c]  <=> gluside_hs[e] 
HMR_0844	Glycosphingolipid metabolism	6482.1 or 6484.1 or 6483.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	cmpacna[c] + gd1b_hs[c]  -> h[c] + cmp[c] + gt1b_hs[c] 
HMR_1916	Transport, golgi apparatus	3069.1 or 4864.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	intercompartmental	chsterol[c]  <=> chsterol[g] 
HMR_2259	Fatty acid synthesis	60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1	435.381762029144	277.247151720249	1.57037415651598	L	NA	[c]	h[c] + hpdcacoa[c] + malcoa[c]  -> co2[c] + coa[c] + M00887[c] 
HMR_2260	Fatty acid synthesis	51144.1	435.381762029144	277.247151720249	1.57037415651598	L	NA	[c]	h[c] + nadph[c] + M00887[c]  -> nadp[c] + M00790[c] 
HMR_2261	Fatty acid synthesis	51495.1 or 192286.1 or 9200.1 or 401494.1 or 201562.1	435.381762029144	277.247151720249	1.57037415651598	L	NA	[c]	M00790[c]  -> h2o[c] + M00054[c] 
HMR_2262	Fatty acid synthesis	9524.1 or 253017.1	435.381762029144	277.247151720249	1.57037415651598	L	NA	[c]	h[c] + nadph[c] + M00054[c]  -> nadp[c] + M02612[c] 
HMR_2263	Fatty acid synthesis	60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	h[c] + malcoa[c] + M02612[c]  -> co2[c] + coa[c] + M00873[c] 
HMR_2264	Fatty acid synthesis	51144.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	h[c] + nadph[c] + M00873[c]  -> nadp[c] + M00778[c] 
HMR_2265	Fatty acid synthesis	51495.1 or 192286.1 or 9200.1 or 401494.1 or 201562.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	M00778[c]  -> h2o[c] + M00044[c] 
HMR_2266	Fatty acid synthesis	9524.1 or 253017.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	h[c] + nadph[c] + M00044[c]  -> nadp[c] + M02052[c] 
HMR_2342	Fatty acid synthesis	60481.1 or 64834.1 or 6785.1 or 83401.1 or 79993.1 or 79071.1 or 54898.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	h[c] + malcoa[c] + vacccoa[c]  -> co2[c] + coa[c] + M00843[c] 
HMR_2343	Fatty acid synthesis	51144.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	h[c] + nadph[c] + M00843[c]  -> nadp[c] + M00702[c] 
HMR_2344	Fatty acid synthesis	51495.1 or 192286.1 or 9200.1 or 401494.1 or 201562.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	M00702[c]  -> h2o[c] + M03014[c] 
HMR_2345	Fatty acid synthesis	9524.1 or 253017.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	h[c] + nadph[c] + M03014[c]  -> nadp[c] + M00018[c] 
HMR_2660	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	455.381762029144	302.247151720248	1.50665360926422	L	NA	[c]	coa[c] + vacccrn[c]  <=> crn[c] + vacccoa[c] 
HMR_2661	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	455.381762029144	302.247151720248	1.50665360926422	L	NA	intercompartmental	crn[c] + vacccrn[m]  <=> crn[m] + vacccrn[c] 
HMR_2662	Transport, mitochondrial	1384.1 or 1376.1	455.381762029144	302.247151720248	1.50665360926422	L	NA	[m]	coa[m] + vacccrn[m]  <=> crn[m] + vacccoa[m] 
HMR_2675	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	870.763524058285	554.494303440497	1.57037415651598	L	NA	[c]	coa[c] + M02611[c]  <=> crn[c] + M02612[c] 
HMR_2676	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	870.763524058285	554.494303440497	1.57037415651598	L	NA	intercompartmental	crn[c] + M02611[m]  <=> crn[m] + M02611[c] 
HMR_2677	Transport, mitochondrial	1384.1 or 1376.1	870.763524058285	554.494303440497	1.57037415651598	L	NA	[m]	coa[m] + M02611[m]  <=> crn[m] + M02612[m] 
HMR_2681	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	crn[c] + M00018[c]  <=> coa[c] + M01776[c] 
HMR_2682	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	intercompartmental	crn[c] + M01776[m]  <=> crn[m] + M01776[c] 
HMR_2683	Transport, mitochondrial	1384.1 or 1376.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	crn[m] + M00018[m]  <=> coa[m] + M01776[m] 
HMR_2699	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[c]	coa[c] + M02051[c]  <=> crn[c] + M02052[c] 
HMR_2700	Transport, mitochondrial	114571.1 or 6580.1 or 788.1 or 123096.1 or 6583.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	intercompartmental	crn[c] + M02051[m]  <=> crn[m] + M02051[c] 
HMR_2701	Transport, mitochondrial	1384.1 or 1376.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	coa[m] + M02051[m]  <=> crn[m] + M02052[m] 
HMR_2702	Fatty acid oxidation	1374.1 or 126129.1 or 1375.1	389.01861252115	251.028971152655	1.54969607983846	L	NA	[c]	coa[c] + M01724[c]  <=> crn[c] + docoscoa[c] 
HMR_2851	Transport, endoplasmic reticular	6584.1	389.01861252115	251.028971152655	1.54969607983846	L	NA	intercompartmental	crn[c] + M01724[r]  <=> crn[r] + M01724[c] 
HMR_2852	Transport, endoplasmic reticular	1384.1	389.01861252115	251.028971152655	1.54969607983846	L	NA	[r]	coa[r] + M01724[r]  <=> crn[r] + docoscoa[r] 
HMR_2942	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + ddca[r]  -> amp[r] + ppi[r] + ddcacoa[r] 
HMR_2943	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M03051[r]  -> amp[r] + ppi[r] + M03050[r] 
HMR_2944	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + ttdca[r]  -> amp[r] + ppi[r] + tdcoa[r] 
HMR_2945	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M02745[r]  -> amp[r] + ppi[r] + M01141[r] 
HMR_2946	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + ttdcea[r]  -> amp[r] + ppi[r] + M00129[r] 
HMR_2947	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M00117[r]  -> amp[r] + ppi[r] + HC10784[r] 
HMR_2948	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + ptdca[r]  -> amp[r] + ppi[r] + ptdcacoa[r] 
HMR_2951	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M01197[r]  -> amp[r] + ppi[r] + M01191[r] 
HMR_2954	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + hpdca[r]  -> amp[r] + ppi[r] + hpdcacoa[r] 
HMR_2955	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M00003[r]  -> amp[r] + ppi[r] + M00004[r] 
HMR_2956	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M01238[r]  -> amp[r] + ppi[r] + M01237[r] 
HMR_2957	Fatty acid synthesis	2182.1 or 23205.1 or 10965.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 122970.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + ocdca[r]  -> amp[r] + ppi[r] + stcoa[r] 
HMR_2961	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + elaid[r]  -> amp[r] + ppi[r] + M00127[r] 
HMR_2962	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M00019[r]  -> amp[r] + ppi[r] + M00020[r] 
HMR_2963	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + vacc[r]  -> amp[r] + ppi[r] + vacccoa[r] 
HMR_2964	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + lneldc[r]  -> amp[r] + ppi[r] + lneldccoa[r] 
HMR_2965	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M02613[r]  -> amp[r] + ppi[r] + M02612[r] 
HMR_2966	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + arach[r]  -> amp[r] + ppi[r] + arachcoa[r] 
HMR_2967	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + CE2510[r]  -> amp[r] + ppi[r] + CE5151[r] 
HMR_2968	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M00017[r]  -> amp[r] + ppi[r] + M00018[r] 
HMR_2969	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M01235[r]  -> amp[r] + ppi[r] + M01236[r] 
HMR_2970	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M01207[r]  -> amp[r] + ppi[r] + M00123[r] 
HMR_2971	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M02457[r]  -> amp[r] + h[r] + ppi[r] + M00101[r] 
HMR_2972	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M02053[r]  -> amp[r] + ppi[r] + M02052[r] 
HMR_2973	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152655	1.54969607983846	L	NA	[r]	atp[r] + coa[r] + docosac[r]  -> amp[r] + ppi[r] + docoscoa[r] 
HMR_2974	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + doco13ac[r]  -> amp[r] + ppi[r] + CE5155[r] 
HMR_2975	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M01582[r]  -> amp[r] + ppi[r] + M00006[r] 
HMR_2976	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M03045[r]  -> amp[r] + ppi[r] + M03047[r] 
HMR_2977	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + lgnc[r]  -> amp[r] + ppi[r] + ttccoa[r] 
HMR_2978	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + nrvnc[r]  -> amp[r] + ppi[r] + nrvnccoa[r] 
HMR_2979	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + hexc[r]  -> amp[r] + ppi[r] + hexccoa[r] 
HMR_2980	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M03153[r]  -> amp[r] + ppi[r] + M02112[r] 
HMR_2982	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + strdnc[r]  -> amp[r] + ppi[r] + strdnccoa[r] 
HMR_2983	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + eicostet[r]  -> amp[r] + ppi[r] + eicostetcoa[r] 
HMR_2985	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + clpnd[r]  -> amp[r] + ppi[r] + clpndcoa[r] 
HMR_2986	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + tetpent3[r]  -> amp[r] + ppi[r] + tetpent3coa[r] 
HMR_2988	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + crvnc[r]  -> amp[r] + ppi[r] + c226coa[r] 
HMR_2989	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M00010[r]  -> amp[r] + ppi[r] + M00012[r] 
HMR_2990	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M00341[r]  -> amp[r] + ppi[r] + M00343[r] 
HMR_2994	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + dlnlcg[r]  -> amp[r] + ppi[r] + dlnlcgcoa[r] 
HMR_2998	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + adrn[r]  -> amp[r] + ppi[r] + adrncoa[r] 
HMR_2999	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + tettet6[r]  -> amp[r] + ppi[r] + tettet6coa[r] 
HMR_3001	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + dcsptn1[r]  -> amp[r] + ppi[r] + dcsptn1coa[r] 
HMR_3002	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M00008[r]  -> amp[r] + ppi[r] + CE4843[r] 
HMR_3003	Fatty acid synthesis	2182.1 or 23205.1 or 2181.1 or 81616.1 or 11001.1 or 2180.1 or 23305.1 or 51703.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + M00021[r]  -> amp[r] + ppi[r] + M00023[r] 
HMR_3111	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	fad[m] + arachcoa[m]  -> fadh2[m] + CE2243[m] 
HMR_3112	Fatty acid oxidation	3030.1 or 1892.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	h2o[m] + CE2243[m]  -> CE2247[m] 
HMR_3113	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	nad[m] + CE2247[m]  -> h[m] + nadh[m] + CE2251[m] 
HMR_3114	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	coa[m] + CE2251[m]  -> accoa[m] + stcoa[m] 
HMR_3121	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	583.546893884457	365.328321042046	1.59732180691597	L	NA	[m]	fad[m] + pmtcoa[m]  -> fadh2[m] + hdd2coa[m] 
HMR_3128	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	583.546893884457	365.328321042046	1.59732180691597	L	NA	[m]	fad[m] + tdcoa[m]  -> fadh2[m] + HC01412[m] 
HMR_3135	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	583.546893884458	365.328321042046	1.59732180691597	L	NA	[m]	fad[m] + ddcacoa[m]  -> fadh2[m] + dd2coa[m] 
HMR_3142	Fatty acid oxidation	34.1 or 28976.1	583.546893884457	365.328321042046	1.59732180691597	L	NA	[m]	fad[m] + dcacoa[m]  -> fadh2[m] + dc2coa[m] 
HMR_3149	Fatty acid oxidation	34.1 or 28976.1	583.546893884457	365.328321042046	1.59732180691597	L	NA	[m]	fad[m] + occoa[m]  -> fadh2[m] + HC01415[m] 
HMR_3170	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	fad[m] + M02052[m]  -> fadh2[m] + M00044[m] 
HMR_3171	Fatty acid oxidation	3030.1 or 1892.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	h2o[m] + M00044[m]  -> M00778[m] 
HMR_3172	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	nad[m] + M00778[m]  -> h[m] + nadh[m] + M00873[m] 
HMR_3173	Fatty acid oxidation	3030.1 or 3032.1 or 10449.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	coa[m] + M00873[m]  -> accoa[m] + M02612[m] 
HMR_3174	Fatty acid oxidation	37.1 or 33.1 or 34.1 or 28976.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	fad[m] + M02612[m]  -> fadh2[m] + M00054[m] 
HMR_3175	Fatty acid oxidation	3030.1 or 1892.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	h2o[m] + M00054[m]  -> M00790[m] 
HMR_3176	Fatty acid oxidation	3028.1 or 3030.1 or 3033.1	435.381762029143	277.247151720248	1.57037415651598	L	NA	[m]	nad[m] + M00790[m]  -> h[m] + nadh[m] + M00887[m] 
