name	Ctrl_vs_HT_Unchanged	Ctrl_vs_Primary_Unchanged	Ctrl_vs_ST
EX_M02053[e]	1	1	0
EX_M02108[e]	1	1	0
EX_M02457[e]	1	1	0
EX_M02613[e]	1	1	0
EX_M02745[e]	1	1	0
EX_M03045[e]	1	1	0
EX_M03117[e]	1	1	0
EX_M03131[e]	1	0	0
EX_M03134[e]	1	1	0
EX_M03153[e]	1	1	0
EX_m3gacpail_prot_hs[e]	1	1	0
EX_mal_L[e]	1	1	0
EX_malt[e]	1	1	0
EX_malthp[e]	1	1	0
EX_malttr[e]	1	1	0
EX_maltttr[e]	1	1	0
EX_melatn[e]	1	1	0
EX_meoh[e]	1	1	0
EX_met_L[e]	1	1	0
EX_metargleu[e]	1	1	0
EX_metasntyr[e]	1	1	0
EX_metglntyr[e]	1	1	0
EX_metglyarg[e]	1	1	0
EX_methislys[e]	1	1	0
EX_metmetile[e]	1	1	0
EX_metphearg[e]	1	1	0
EX_mettrpphe[e]	1	1	0
EX_mev_R[e]	1	0	0
EX_mg2[e]	1	1	0
EX_mi1p_D[e]	1	1	0
EX_mlthf[e]	1	0	0
EX_mqn10[e]	1	1	0
EX_mqn11[e]	1	1	0
EX_mqn7[e]	1	1	0
EX_mqn8[e]	1	1	0
EX_mqn9[e]	1	1	0
EX_n2m2nmasn[e]	1	1	0
EX_n5m2masn[e]	1	1	0
EX_n8aspmd[e]	1	1	0
EX_na1[e]	1	0	0
EX_nad[e]	1	1	0
EX_nadh[e]	1	1	0
EX_nfdlac[e]	1	1	0
EX_nfdoh[e]	1	1	0
EX_nh4[e]	1	1	0
EX_nicrnt[e]	1	1	0
EX_no2[e]	1	1	0
EX_no3[e]	1	1	0
EX_normete_L[e]	1	0	0
EX_nrpphr[e]	1	1	0
EX_o2[e]	1	1	0
EX_oaa[e]	1	1	0
EX_oagt3_hs[e]	1	0	0
EX_octa[e]	1	0	0
EX_odecrn[e]	1	0	0
EX_orot[e]	1	1	0
EX_orot5p[e]	1	1	0
EX_pac[e]	1	1	0
EX_pan4p[e]	1	0	0
EX_pchol_hs[e]	1	1	0
EX_pcreat[e]	1	1	0
EX_pcrn[e]	1	0	0
EX_pe_hs[e]	1	0	0
EX_pep[e]	1	1	0
EX_peplys[e]	1	1	0
EX_pglyc_hs[e]	1	0	0
EX_phe_L[e]	1	1	0
EX_pheasnmet[e]	1	1	0
EX_pheasp[e]	1	1	0
EX_pheglnphe[e]	1	1	0
EX_pheleu[e]	1	1	0
EX_pheleuasp[e]	1	1	0
EX_pheleuhis[e]	1	1	0
EX_phelysala[e]	1	1	0
EX_phelyspro[e]	1	1	0
EX_phephe[e]	1	1	0
EX_phepheasn[e]	1	1	0
EX_phephethr[e]	1	1	0
EX_pheproarg[e]	1	1	0
EX_phesertrp[e]	1	1	0
EX_phethrlys[e]	1	1	0
EX_phetrpleu[e]	1	1	0
EX_phetyr[e]	1	1	0
EX_phetyrgln[e]	1	1	0
EX_phetyrlys[e]	1	1	0
EX_phlac[e]	1	1	0
EX_phyt[e]	1	1	0
EX_pi[e]	1	1	0
EX_pmtcrn[e]	1	0	0
EX_pnto_R[e]	1	1	0
EX_ppa[e]	1	1	0
EX_ppi[e]	1	0	0
EX_prgstrn[e]	1	1	0
EX_pro_L[e]	1	0	0
EX_proargasp[e]	1	1	0
EX_proargcys[e]	1	1	0
EX_proasncys[e]	1	1	0
EX_procys[e]	1	1	0
EX_profvs[e]	1	1	0
EX_proglnpro[e]	1	0	0
EX_proglulys[e]	1	1	0
EX_prohis[e]	1	1	0
EX_prohistyr[e]	1	1	0
EX_proleuarg[e]	1	1	0
EX_prolyspro[e]	1	0	0
EX_prophe[e]	1	1	0
EX_proproarg[e]	1	0	0
EX_propropro[e]	1	0	0
EX_prostgd2[e]	1	1	0
EX_prostge1[e]	1	1	0
EX_prostge2[e]	1	1	0
EX_prostgf2[e]	1	0	0
EX_prostgh2[e]	1	1	0
EX_prostgi2[e]	1	0	0
EX_protrplys[e]	1	1	0
EX_protrpthr[e]	1	1	0
EX_provalgln[e]	1	1	0
EX_prpp[e]	1	0	0
EX_ps_hs[e]	1	1	0
EX_pser_L[e]	1	1	0
EX_ptdca[e]	1	1	0
EX_pydam[e]	1	1	0
EX_pydx[e]	1	1	0
EX_pydxn[e]	1	1	0
EX_pyr[e]	1	1	0
EX_q10[e]	1	1	0
EX_q10h2[e]	1	1	0
EX_retn[e]	1	0	0
EX_s2l2n2m2masn[e]	1	1	0
EX_sebacid[e]	1	1	0
EX_selni[e]	1	1	0
EX_serargala[e]	1	1	0
EX_serargtrp[e]	1	1	0
EX_sercysarg[e]	1	1	0
EX_serlyshis[e]	1	1	0
EX_serphelys[e]	1	1	0
EX_sertrphis[e]	1	1	0
EX_sfcys[e]	1	0	0
EX_so3[e]	1	0	0
EX_sphings[e]	1	0	0
EX_spmd[e]	1	1	0
EX_sprm[e]	1	0	0
EX_stcrn[e]	1	0	0
EX_strch2[e]	1	0	0
EX_succ[e]	1	1	0
EX_tag_hs[e]	1	1	0
EX_tcynt[e]	1	1	0
EX_tdechola[e]	1	1	0
EX_tetdece1crn[e]	1	0	0
EX_tetpent3[e]	1	1	0
EX_tetpent6[e]	1	1	0
EX_thcholstoic[e]	1	1	0
EX_thm[e]	1	1	0
EX_thr_L[e]	1	1	0
EX_thrargtyr[e]	1	1	0
EX_thrasntyr[e]	1	1	0
EX_thrglnglu[e]	1	1	0
EX_thrglntyr[e]	1	1	0
EX_thrhishis[e]	1	1	0
EX_thrilearg[e]	1	1	0
EX_thrmetarg[e]	1	1	0
EX_thrphearg[e]	1	1	0
EX_thrserarg[e]	1	1	0
EX_thrthrarg[e]	1	1	0
EX_thrtyrmet[e]	1	1	0
EX_thymd[e]	1	1	0
EX_thyox_L[e]	1	0	0
EX_tlacfvs[e]	1	1	0
EX_triodthy[e]	1	0	0
EX_trp_L[e]	1	1	0
EX_trpalapro[e]	1	1	0
EX_trpargala[e]	1	1	0
EX_trpaspasp[e]	1	1	0
EX_trpglngln[e]	1	1	0
EX_trpglugly[e]	1	1	0
EX_trpgluleu[e]	1	1	0
EX_trpglupro[e]	1	1	0
EX_trpglutyr[e]	1	1	0
EX_trpglyasp[e]	1	1	0
EX_trpglyleu[e]	1	1	0
EX_trpglyphe[e]	1	1	0
EX_trpglyval[e]	1	1	0
EX_trphismet[e]	1	1	0
EX_trpilelys[e]	1	1	0
EX_trpiletrp[e]	1	1	0
EX_trpleuval[e]	1	1	0
EX_trplys[e]	1	1	0
EX_trpmetarg[e]	1	1	0
EX_trpmetval[e]	1	1	0
EX_trpphe[e]	1	1	0
EX_trpprogly[e]	1	1	0
EX_trpproleu[e]	1	1	0
EX_trpproval[e]	1	1	0
EX_trpsertyr[e]	1	1	0
EX_trpthrglu[e]	1	1	0
EX_trpthrile[e]	1	1	0
EX_trpthrtyr[e]	1	1	0
EX_trptyrgln[e]	1	1	0
EX_trptyrtyr[e]	1	1	0
EX_trpvalasp[e]	1	1	0
EX_tststerone[e]	1	1	0
EX_tsul[e]	1	0	0
EX_ttdca[e]	1	0	0
EX_ttdcrn[e]	1	0	0
EX_tym[e]	1	1	0
EX_tyr_L[e]	1	1	0
EX_tyrala[e]	1	1	0
EX_tyralaphe[e]	1	1	0
EX_tyrargglu[e]	1	1	0
EX_tyrargser[e]	1	1	0
EX_tyrasparg[e]	1	1	0
EX_tyrcysgly[e]	1	1	0
EX_tyrcysthr[e]	1	1	0
EX_tyrglu[e]	1	1	0
EX_tyrleuarg[e]	1	1	0
EX_tyrphetyr[e]	1	1	0
EX_tyrthr[e]	1	1	0
EX_tyrtrpphe[e]	1	1	0
EX_tyrtyr[e]	1	1	0
EX_tyrvalmet[e]	1	1	0
EX_uchol[e]	1	1	0
EX_udpglcur[e]	1	1	0
EX_ump[e]	1	1	0
EX_urate[e]	1	1	0
EX_utp[e]	1	1	0
EX_vacc[e]	1	1	0
EX_val_L[e]	1	1	0
EX_valarggly[e]	1	1	0
EX_valhisasn[e]	1	1	0
EX_valleuphe[e]	1	1	0
EX_vallystyr[e]	1	1	0
EX_valphearg[e]	1	1	0
EX_valprotrp[e]	1	1	0
EX_valserarg[e]	1	1	0
EX_valtrpphe[e]	1	1	0
EX_valtrpval[e]	1	1	0
EX_valval[e]	1	1	0
EX_xolest_hs[e]	1	1	0
EX_zn2[e]	1	1	0
F1Ate	1	1	0
F1Ate2	1	1	0
F1Atg	1	1	0
F1PGT	1	1	0
FACOAL140i	1	0	0
FACOAL150	1	1	0
FACOAL170	1	1	0
FACOAL180i	1	1	0
FACOAL181i	1	1	0
FACOAL1831	1	1	0
FACOAL191	1	0	0
FACOAL206	1	1	0
FACOAL2251	1	1	0
FACOAL245_1	1	1	0
FACOAL245_2	1	1	0
FACOAL80i	1	0	0
FAOXC101C102m	1	1	0
FAOXC102C101m	1	1	0
FAOXC11	1	1	0
FAOXC11BRC9BRx	1	1	0
FAOXC11C9m	1	1	0
FAOXC121x	1	1	0
FAOXC122C101m	1	1	0
FAOXC122m	1	1	0
FAOXC122x	1	1	0
FAOXC13BRC11BRx	1	1	0
FAOXC13C11m	1	1	0
FAOXC141C141OHm	1	0	0
FAOXC142C122m	1	1	0
FAOXC142C122x	1	1	0
FAOXC142C142OHm	1	0	0
FAOXC14DCC12DCx	1	1	0
FAOXC150m	1	1	0
FAOXC15C13m	1	1	0
FAOXC15NADPx	1	1	0
FAOXC161C161OHm	1	0	0
FAOXC162C162OHm	1	0	0
FAOXC163C142x	1	1	0
FAOXC163C164Gm	1	1	0
FAOXC163C164x	1	1	0
FAOXC163GC142m	1	1	0
FAOXC163Gm	1	1	0
FAOXC163x	1	1	0
FAOXC164C143m	1	1	0
FAOXC164C163x	1	1	0
FAOXC164C165m	1	1	0
FAOXC164GC163m	1	1	0
FAOXC164m	1	1	0
FAOXC165C164m	1	1	0
FAOXC16C16OHm	1	0	0
FAOXC16DCC14DCx	1	1	0
FAOXC16DCr	1	1	0
FAOXC170m	1	1	0
FAOXC17C15m	1	1	0
FAOXC181C181OHm	1	0	0
FAOXC182C182OHm	1	0	0
FAOXC183C163Gm	1	1	0
FAOXC18480m	1	1	0
FAOXC184C163m	1	1	0
FAOXC184C163x	1	1	0
FAOXC184C164m	1	1	0
FAOXC184m	1	1	0
FAOXC184x	1	1	0
FAOXC185C164m	1	1	0
FAOXC185m	1	1	0
FAOXC18C18OHm	1	0	0
FAOXC200180m	1	0	0
FAOXC204C184m	1	1	0
FAOXC204C205x	1	1	0
FAOXC2051843m	1	1	0
FAOXC205C184x	1	1	0
FAOXC205C185m	1	1	0
FAOXC2251836m	1	1	0
FAOXC2252053m	1	1	0
FAOXC225C204m	1	1	0
FAOXC225C204x	1	1	0
FAOXC225C226m	1	1	0
FAOXC225C226x	1	1	0
FAOXC225m	1	1	0
FAOXC225x	1	1	0
FAOXC226	1	1	0
FAOXC226205m	1	1	0
FAOXC226205x	1	0	0
FAOXC226C205m	1	1	0
FAOXC226C225m	1	1	0
FAOXC226C225x	1	1	0
FAOXC226C227m	1	1	0
FAOXC226m	1	1	0
FAOXC227C226m	1	1	0
FAOXC246226x	1	1	0
FAOXC5C3x	1	1	0
FAOXC5C5DCc	1	0	0
FAOXC5C5OHm	1	1	0
FAOXC5OHc	1	1	0
FAOXC61C4x	1	0	0
FAOXC7C5m	1	1	0
FAOXC80	1	1	0
FAOXC9C7m	1	1	0
FATP2t	1	1	0
FATP3t	1	1	0
FATP4t	1	1	0
FATP5t	1	1	0
FATP6t	1	1	0
FATP7t	1	1	0
FATP8t	1	1	0
FATP9t	1	1	0
FCOAH	1	1	0
FDPte	1	1	0
FE2DMT1	1	1	0
FE3R2e	1	1	0
FERO	1	1	0
FK	1	1	0
FMNALKPle	1	1	0
FOAXC122C101x	1	1	0
FOLOAT1tc	1	1	0
FOLOAT2tc	1	1	0
FOLOATPtc	1	1	0
FORMCOAtx	1	1	0
FPGS2	1	0	0
FPGS3	1	0	0
FPGS6	1	1	0
FPGS7	1	0	0
FPGS8	1	0	0
FPGS9	1	1	0
FRDPtc	1	1	0
FRDPtcr	1	1	0
FRDPtr	1	1	0
FT	1	1	0
FUCACGALFUCGALACGLCGALGLUSIDEte	1	1	0
FUCASE2ly	1	1	0
FUCtly	1	1	0
FUM	1	1	0
FUMm	1	1	0
FUMSO3tm	1	1	0
FUMSO4tm	1	1	0
FUMtm	1	1	0
FUMtr	1	1	0
FUMTSULtm	1	1	0
FVSCOAhc	1	1	0
FVSCOAitx	1	1	0
FVShc	1	1	0
FVSitr	1	1	0
FVSitx	1	1	0
FVStep	1	1	0
FVStu	1	1	0
G3PD1	1	0	0
G6PDA	1	0	0
GA1tl	1	1	0
GABABGTtc	1	1	0
GACMTRc	1	1	0
GALASE10ly	1	1	0
GALASE11ly	1	1	0
GALASE12ly	1	1	0
GALASE13ly	1	1	0
GALASE14ly	1	1	0
GALASE15ly	1	1	0
GALASE16ly	1	1	0
GALASE17ly	1	1	0
GALASE18ly	1	1	0
GALASE19ly	1	1	0
GALASE1ly	1	1	0
GALASE20ly	1	1	0
GALASE3ly	1	1	0
GALASE4ly	1	1	0
GALASE5ly	1	1	0
GALASE6ly	1	1	0
GALASE7ly	1	1	0
GALASE8ly	1	1	0
GALASE9ly	1	1	0
GALGT1	1	0	0
GALGT3	1	0	0
GALNTg	1	0	0
GALT	1	1	0
GALt1r	1	1	0
GALt2_2	1	1	0
GALT2g	1	0	0
GALt4	1	1	0
GALTg	1	0	0
GALU	1	1	0
GAMt1r	1	0	0
GAO2	1	0	0
GAO2g	1	0	0
GAPD	1	1	0
GASNASE2ly	1	1	0
GASNASE3ly	1	1	0
GASNASEly	1	1	0
GBA2e	1	1	0
GBSIDEte	1	0	0
GCC2cm	1	1	0
GCHOLAt	1	1	0
GCHOLAte	1	1	0
GD1Btl	1	1	0
GD1Cte	1	0	0
GD1Ctg	1	0	0
GD3tg	1	1	0
GFUCS	1	0	0
GGH_10FTHF5GLUe	1	1	0
GGH_10FTHF5GLUl	1	1	0
GGH_10FTHF6GLUe	1	1	0
GGH_10FTHF6GLUl	1	1	0
GGH_10FTHF7GLUe	1	1	0
GGH_10FTHF7GLUl	1	1	0
GGH_5DHFe	1	1	0
GGH_5DHFl	1	1	0
GGH_5THFe	1	1	0
GGH_5THFl	1	1	0
GGH_6DHFe	1	1	0
GGH_6DHFl	1	1	0
GGH_6THFe	1	1	0
GGH_6THFl	1	1	0
GGH_7DHFe	1	1	0
GGH_7DHFl	1	1	0
GGH_7THFe	1	1	0
GGH_7THFl	1	1	0
GGLUCT	1	0	0
GGTe_1	1	1	0
GHMT3	1	1	0
GLACter	1	1	0
GLCAASE1ly	1	1	0
GLCAE2g	1	0	0
GLCAT6g	1	0	0
GLCAT7g	1	0	0
GLCAT8g	1	0	0
GLCAT9g	1	0	0
GLCATg	1	0	0
GLCNACASE1ly	1	1	0
GLCNACASE2ly	1	1	0
GLCNACASE3ly	1	1	0
GLCNACASE4ly	1	1	0
GLCNACASE5ly	1	1	0
GLCNACDASg	1	0	0
GLCNACT1g	1	0	0
GLCNACT2g	1	0	0
GLCNACT3g	1	0	0
GLCNACT4g	1	0	0
GLCNACT5g	1	0	0
GLCt1r	1	1	0
GLCt2_2	1	1	0
GLCt4	1	1	0
GLCURtly	1	1	0
GLNASNGLNr	1	1	0
GLNASNGLNt	1	1	0
GLNHISHISr	1	1	0
GLNHISHISt	1	1	0
GLNHISLYSr	1	1	0
GLNHISLYSt	1	1	0
GLNLASEer	1	1	0
GLNLYSLYSr	1	1	0
GLNLYSLYSt	1	1	0
GLNLYSTRPr	1	1	0
GLNLYSTRPt	1	1	0
GLNPROGLUr	1	0	0
GLNPROGLUt	1	0	0
GLNS	1	1	0
GLNt4	1	1	0
GLNtm	1	1	0
GLNtN1	1	1	0
GLNTRPGLUr	1	1	0
GLNTRPGLUt	1	1	0
GLNTYRLEUr	1	1	0
GLNTYRLEUt	1	1	0
GLPASE1	1	1	0
GLPASE2	1	1	0
GLRASE	1	1	0
GLUARGLEUr	1	1	0
GLUARGLEUt	1	1	0
GLUASNLEUr	1	1	0
GLUASNLEUt	1	1	0
GLUCYS	1	0	0
GLUDC	1	1	0
GLUDxm	1	1	0
GLUDym	1	1	0
GLUGLUr	1	1	0
GLUGLUt	1	1	0
GLUILELYSr	1	1	0
GLUILELYSt	1	1	0
GLULEUr	1	1	0
GLULEUt	1	1	0
GLUMETHISr	1	1	0
GLUMETHISt	1	1	0
GLUMETr	1	1	0
GLUMETt	1	1	0
GLUNm	1	1	0
GLUt6	1	0	0
GLUt7l	1	1	0
GLUTCOAACBP	1	0	0
GLUTHRLYSr	1	1	0
GLUTHRLYSt	1	1	0
GLUTHRr	1	1	0
GLUTHRt	1	1	0
GLUTRPALAr	1	1	0
GLUTRPALAt	1	1	0
GLYALDtr	1	0	0
GLYAMDTRc	1	1	0
GLYC_Rt	1	0	0
GLYC2P3Pc	1	0	0
GLYC2Pte	1	0	0
GLYC3tr	1	0	0
GLYCTDle	1	1	0
GLYGLYCNc	1	1	0
GLYHISASNr	1	1	0
GLYHISASNt	1	1	0
GLYHISLYSr	1	1	0
GLYHISLYSt	1	1	0
GLYLEUHYDROc	1	1	0
GLYLYSCYSr	1	1	0
GLYLYSCYSt	1	1	0
GLYLYSPHEr	1	1	0
GLYLYSPHEt	1	1	0
GLYPHEHYc	1	1	0
GLYPROPRO1c	1	0	0
GLYPROt	1	0	0
GLYSNAT5tc	1	1	0
GLYt2r	1	1	0
GLYt4	1	1	0
GLYt7_211_r	1	1	0
GLYt7_311_r	1	1	0
GLYTYRLYSr	1	1	0
GLYTYRLYSt	1	1	0
GLYVALHISr	1	1	0
GLYVALHISt	1	1	0
GM1tg	1	0	0
GM1tl	1	1	0
GMAND	1	0	0
GQ1Btg	1	0	0
GSNt2r	1	1	0
GSNt5le	1	1	0
GT1Ate	1	0	0
GT1Atg	1	0	0
GTHOm	1	0	0
GUDACtr2	1	1	0
GULLACter	1	1	0
GULNDer	1	1	0
H2CO3D	1	1	0
H2CO3Dm	1	1	0
H2O2tly	1	1	0
H2OGLYAQPt	1	1	0
H2Ot	1	1	0
H2Otg	1	1	0
H2Otly	1	1	0
H2Otm	1	1	0
H2Otn	1	1	0
HACD1m	1	0	0
HACD1x	1	0	0
HC00342te	1	1	0
HC00900t2	1	1	0
HC00900t4	1	1	0
HC02149td	1	0	0
HC02220t	1	1	0
HCO3_CLt	1	1	0
HCO3_NAt	1	1	0
HCYSte	1	1	0
HDCACBP	1	0	0
HDCAtr	1	1	0
HDCEAtr	1	1	0
HDCECRNtr	1	0	0
HDD2CRNte	1	0	0
HDDACBP	1	0	0
HDECAACBP	1	0	0
HDECEACBP	1	0	0
HEDCECRNe	1	0	0
HEX1	1	0	0
HEX10	1	0	0
HEX4	1	0	0
HEXA1l	1	0	0
HEXA2l	1	1	0
HEXAHBl	1	1	0
HEXCCOAtx	1	1	0
HEXCt	1	1	0
HEXDCRNe	1	0	0
HEXDIACtd	1	1	0
HEXDIACtr	1	1	0
HEXDICOAACBP	1	1	0
HEXDICOAACBPx	1	1	0
HISARGCYSr	1	1	0
HISARGCYSt	1	1	0
HISARGSERr	1	1	0
HISARGSERt	1	1	0
HISASPr	1	1	0
HISASPt	1	1	0
HISDC	1	1	0
HISGLNALAr	1	1	0
HISGLNALAt	1	1	0
HISGLUGLNr	1	1	0
HISGLUGLNt	1	1	0
HISGLUr	1	1	0
HISGLUt	1	1	0
HISGLYLYSr	1	1	0
HISGLYLYSt	1	1	0
HISHISLYSr	1	1	0
HISHISLYSt	1	1	0
HISLYSALAr	1	1	0
HISLYSALAt	1	1	0
HISLYSGLUr	1	1	0
HISLYSGLUt	1	1	0
HISLYSILEr	1	1	0
HISLYSILEt	1	1	0
HISLYSTHRr	1	1	0
HISLYSTHRt	1	1	0
HISLYSVALr	1	1	0
HISLYSVALt	1	1	0
HISMETGLNr	1	1	0
HISMETGLNt	1	1	0
HISMETr	1	1	0
HISMETt	1	1	0
HISPHEARGr	1	1	0
HISPHEARGt	1	1	0
HISPROLYSr	1	1	0
HISPROLYSt	1	1	0
HISSNAT5tc	1	1	0
HISt4	1	1	0
HISTASE	1	1	0
HISTAtu	1	0	0
HIStN1	1	1	0
HISTRPHISr	1	1	0
HISTRPHISt	1	1	0
HIVCACBP	1	1	0
HIVCRNe	1	1	0
HKYNRtr	1	1	0
HMCRNc	1	1	0
HMCRNt	1	1	0
HMGCOAtx	1	1	0
HMGLm	1	0	0
HMR_0155	1	1	0
HMR_0164	1	1	0
HMR_0165	1	1	0
HMR_0166	1	1	0
HMR_0167	1	0	0
HMR_0170	1	1	0
HMR_0171	1	1	0
HMR_0172	1	1	0
HMR_0176	1	1	0
HMR_0183	1	1	0
HMR_0184	1	1	0
HMR_0185	1	1	0
HMR_0188	1	1	0
HMR_0191	1	1	0
HMR_0194	1	1	0
HMR_0203	1	1	0
HMR_0204	1	1	0
HMR_0206	1	1	0
HMR_0207	1	1	0
HMR_0208	1	1	0
HMR_0209	1	1	0
HMR_0211	1	1	0
HMR_0215	1	1	0
HMR_0232	1	1	0
HMR_0233	1	1	0
HMR_0235	1	1	0
HMR_0239	1	1	0
HMR_0240	1	1	0
HMR_0241	1	1	0
HMR_0243	1	1	0
HMR_0244	1	1	0
HMR_0245	1	1	0
HMR_0247	1	1	0
HMR_0253	1	1	0
HMR_0254	1	1	0
HMR_0255	1	1	0
HMR_0257	1	1	0
HMR_0259	1	1	0
HMR_0261	1	1	0
HMR_0267	1	1	0
HMR_0270	1	1	0
HMR_0271	1	1	0
HMR_0273	1	1	0
HMR_0277	1	1	0
HMR_0278	1	1	0
HMR_0279	1	1	0
HMR_0281	1	1	0
HMR_0287	1	1	0
HMR_0288	1	1	0
HMR_0289	1	1	0
HMR_0291	1	1	0
HMR_0296	1	1	0
HMR_0297	1	1	0
HMR_0299	1	1	0
HMR_0300	1	1	0
HMR_0301	1	1	0
HMR_0303	1	1	0
HMR_0304	1	1	0
HMR_0305	1	1	0
HMR_0307	1	1	0
HMR_0308	1	1	0
HMR_0309	1	1	0
HMR_0311	1	1	0
HMR_0317	1	1	0
HMR_0319	1	1	0
HMR_0321	1	1	0
HMR_0322	1	1	0
HMR_0323	1	1	0
HMR_0325	1	1	0
HMR_0326	1	1	0
HMR_0327	1	1	0
HMR_0329	1	1	0
HMR_0343	1	1	0
HMR_0344	1	1	0
HMR_0345	1	1	0
HMR_0347	1	1	0
HMR_0359	1	1	0
HMR_0363	1	1	0
HMR_0367	1	1	0
HMR_0371	1	1	0
HMR_0375	1	1	0
HMR_0380	1	1	0
HMR_0381	1	1	0
HMR_0383	1	1	0
HMR_0384	1	1	0
HMR_0385	1	1	0
HMR_0387	1	1	0
HMR_0388	1	1	0
HMR_0389	1	1	0
HMR_0391	1	1	0
HMR_0392	1	1	0
HMR_0393	1	1	0
HMR_0395	1	1	0
HMR_0415	1	1	0
HMR_0419	1	1	0
HMR_0423	1	1	0
HMR_0427	1	1	0
HMR_0428	1	1	0
HMR_0429	1	1	0
HMR_0431	1	1	0
HMR_0432	1	1	0
HMR_0433	1	1	0
HMR_0435	1	1	0
HMR_0436	1	1	0
HMR_0437	1	1	0
HMR_0439	1	1	0
HMR_0809	1	0	0
HMR_0812	1	0	0
HMR_0814	1	0	0
HMR_0817	1	0	0
HMR_0819	1	1	0
HMR_0821	1	1	0
HMR_0822	1	0	0
HMR_0831	1	1	0
HMR_0837	1	0	0
HMR_0839	1	0	0
HMR_0855	1	0	0
HMR_0859	1	1	0
HMR_0860	1	1	0
HMR_0864	1	1	0
HMR_0867	1	1	0
HMR_0870	1	1	0
HMR_0960	1	1	0
HMR_0962	1	1	0
HMR_0963	1	1	0
HMR_0979	1	1	0
HMR_0980	1	1	0
HMR_0981	1	1	0
HMR_1102	1	1	0
HMR_1104	1	1	0
HMR_1127	1	0	0
HMR_1129	1	0	0
HMR_1135	1	0	0
HMR_1242	1	0	0
HMR_1243	1	0	0
HMR_1280	1	1	0
HMR_1283	1	1	0
HMR_1284	1	1	0
HMR_1311	1	1	0
HMR_1312	1	0	0
HMR_1325	1	0	0
HMR_1329	1	1	0
HMR_1331	1	1	0
HMR_1373	1	1	0
HMR_1532	1	1	0
HMR_1565	1	0	0
HMR_1620	1	1	0
HMR_1623	1	1	0
HMR_1629	1	1	0
HMR_1630	1	1	0
HMR_1635	1	1	0
HMR_1637	1	1	0
HMR_1644	1	1	0
HMR_1651	1	1	0
HMR_1653	1	1	0
HMR_1916	1	1	0
HMR_1981	1	1	0
HMR_2002	1	1	0
HMR_2007	1	1	0
HMR_2029	1	1	0
HMR_2041	1	1	0
HMR_2087	1	1	0
HMR_2088	1	1	0
HMR_2089	1	1	0
HMR_2090	1	1	0
HMR_2215	1	1	0
HMR_2217	1	1	0
HMR_2218	1	1	0
HMR_2219	1	1	0
HMR_2263	1	1	0
HMR_2264	1	1	0
HMR_2265	1	1	0
HMR_2266	1	1	0
HMR_2267	1	1	0
HMR_2268	1	1	0
HMR_2269	1	1	0
HMR_2270	1	1	0
HMR_2288	1	1	0
HMR_2289	1	1	0
HMR_2342	1	1	0
HMR_2343	1	1	0
HMR_2344	1	1	0
HMR_2345	1	1	0
HMR_2368	1	0	0
HMR_2608	1	1	0
HMR_2609	1	1	0
HMR_2610	1	1	0
HMR_2612	1	1	0
HMR_2624	1	1	0
HMR_2644	1	1	0
HMR_2648	1	1	0
HMR_2649	1	1	0
HMR_2650	1	1	0
HMR_2651	1	1	0
HMR_2652	1	1	0
HMR_2653	1	1	0
HMR_2655	1	1	0
HMR_2660	1	1	0
HMR_2661	1	1	0
HMR_2662	1	1	0
HMR_2667	1	1	0
HMR_2673	1	1	0
HMR_2679	1	1	0
HMR_2681	1	1	0
HMR_2682	1	1	0
HMR_2683	1	1	0
HMR_2699	1	1	0
HMR_2700	1	1	0
HMR_2701	1	1	0
HMR_2703	1	1	0
HMR_2704	1	1	0
HMR_2705	1	1	0
HMR_2706	1	1	0
HMR_2707	1	1	0
HMR_2711	1	1	0
HMR_2712	1	1	0
HMR_2713	1	1	0
HMR_2715	1	1	0
HMR_2718	1	1	0
HMR_2722	1	1	0
HMR_2727	1	1	0
HMR_2731	1	1	0
HMR_2739	1	1	0
HMR_2740	1	1	0
HMR_2741	1	1	0
HMR_2744	1	1	0
HMR_2748	1	1	0
HMR_2753	1	1	0
HMR_2757	1	1	0
HMR_2760	1	1	0
HMR_2764	1	1	0
HMR_2774	1	1	0
HMR_2775	1	1	0
HMR_2776	1	1	0
HMR_2884	1	1	0
HMR_2886	1	1	0
HMR_2888	1	1	0
HMR_2890	1	1	0
HMR_2942	1	1	0
HMR_2943	1	1	0
HMR_2944	1	1	0
HMR_2945	1	1	0
HMR_2946	1	1	0
HMR_2947	1	1	0
HMR_2948	1	1	0
HMR_2951	1	1	0
HMR_2954	1	1	0
HMR_2955	1	1	0
HMR_2956	1	1	0
HMR_2957	1	1	0
HMR_2961	1	1	0
HMR_2962	1	1	0
HMR_2963	1	1	0
HMR_2964	1	1	0
HMR_2965	1	1	0
HMR_2966	1	1	0
HMR_2967	1	1	0
HMR_2968	1	1	0
HMR_2969	1	1	0
HMR_2970	1	1	0
HMR_2971	1	1	0
HMR_2972	1	1	0
HMR_2974	1	1	0
HMR_2975	1	1	0
HMR_2976	1	1	0
HMR_2977	1	1	0
HMR_2978	1	1	0
HMR_2979	1	1	0
HMR_2980	1	1	0
HMR_2983	1	1	0
HMR_2985	1	1	0
HMR_2986	1	1	0
HMR_2988	1	1	0
HMR_2989	1	1	0
HMR_2990	1	1	0
HMR_2994	1	1	0
HMR_2998	1	1	0
HMR_2999	1	1	0
HMR_3001	1	1	0
HMR_3002	1	1	0
HMR_3003	1	1	0
HMR_3018	1	1	0
